model,best_params,KF_Acc,KF_Prec,KF_Rec,KF_F1,KF_AUC,LOO_Acc,LOO_Prec,LOO_Rec,LOO_F1,LOO_AUC,csv,threshold,n_features,n_pos,n_neg
XGBoost,"{'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 100, 'clf__reg_alpha': 0, 'clf__reg_lambda': 1.0, 'clf__scale_pos_weight': 5}",0.898989898989899,0.6,0.5,0.5454545454545454,0.8400383141762452,0.9191919191919192,0.75,0.5,0.6,0.9157088122605364,best_combo_3_w10_radius_mean_max_Z4_max_Z,3.0,5,12,87
KNN,"{'clf__metric': 'manhattan', 'clf__n_neighbors': 3, 'clf__weights': 'distance'}",0.7373737373737373,0.5714285714285714,0.5333333333333333,0.5517241379310345,0.7033816425120772,0.7676767676767676,0.6296296296296297,0.5666666666666667,0.5964912280701754,0.7217391304347827,best_combo_4_w10_radius_mean_max_mass,2.0,4,30,69
DecisionTree,"{'clf__class_weight': None, 'clf__max_depth': 3, 'clf__min_samples_split': 2}",0.8585858585858586,0.6206896551724138,0.8571428571428571,0.72,0.8690476190476191,0.8080808080808081,0.5384615384615384,0.6666666666666666,0.5957446808510638,0.7362637362637362,best_combo_5_w10_radius_mean_radius_diff,2.5,4,21,78
SVM_RBF,"{'clf__C': 100.0, 'clf__class_weight': None, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.8888888888888888,0.8125,0.6190476190476191,0.7027027027027027,0.8827838827838828,0.8484848484848485,0.6875,0.5238095238095238,0.5945945945945946,0.8626373626373626,best_combo_3_w10_radius_mean_max_Z4_max_Z,2.5,5,21,78
AdaBoost,"{'clf__learning_rate': 0.1, 'clf__n_estimators': 200}",0.8686868686868687,0.7222222222222222,0.6190476190476191,0.6666666666666666,0.8678266178266177,0.8484848484848485,0.6875,0.5238095238095238,0.5945945945945946,0.8443223443223443,best_combo_0_w10_radius_mean,2.5,3,21,78
GradientBoosting,"{'clf__learning_rate': 0.01, 'clf__max_depth': 5, 'clf__n_estimators': 200, 'clf__subsample': 1.0}",0.898989898989899,0.7894736842105263,0.7142857142857143,0.75,0.9227716727716727,0.8484848484848485,0.6875,0.5238095238095238,0.5945945945945946,0.8229548229548229,best_combo_0_w10_radius_mean,2.5,3,21,78
RandomForest,"{'clf__class_weight': None, 'clf__max_depth': 7, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.8888888888888888,0.8125,0.6190476190476191,0.7027027027027027,0.9398656898656899,0.8585858585858586,0.7692307692307693,0.47619047619047616,0.5882352941176471,0.9304029304029304,best_combo_0_w10_radius_mean,2.5,3,21,78
SVM_RBF,"{'clf__C': 100.0, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.898989898989899,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.8955938697318008,0.898989898989899,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.8735632183908046,best_combo_5_w10_radius_mean_radius_diff,3.0,4,12,87
DecisionTree,"{'clf__class_weight': None, 'clf__max_depth': 7, 'clf__min_samples_split': 2}",0.9090909090909091,0.8,0.7619047619047619,0.7804878048780488,0.8763736263736264,0.8383838383838383,0.6470588235294118,0.5238095238095238,0.5789473684210527,0.7234432234432235,best_combo_0_w10_radius_mean,2.5,3,21,78
LogisticRegression,"{'clf__C': 10.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l1', 'clf__solver': 'saga'}",0.5454545454545454,0.543859649122807,0.62,0.5794392523364486,0.49632653061224496,0.5151515151515151,0.515625,0.66,0.5789473684210527,0.4759183673469388,best_combo_5_w10_radius_mean_radius_diff,1.5,4,50,49
LogisticRegression,"{'clf__C': 10.0, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.5353535353535354,0.5344827586206896,0.62,0.5740740740740741,0.516734693877551,0.494949494949495,0.5,0.68,0.576271186440678,0.4563265306122449,best_combo_0_w10_radius_mean,1.5,3,50,49
KNN,"{'clf__metric': 'euclidean', 'clf__n_neighbors': 5, 'clf__weights': 'distance'}",0.7373737373737373,0.5769230769230769,0.5,0.5357142857142857,0.6777777777777778,0.7575757575757576,0.6153846153846154,0.5333333333333333,0.5714285714285714,0.7253623188405798,best_combo_1_w10_radius_mean_max_mass_max_Z,2.0,5,30,69
KNN,"{'clf__metric': 'euclidean', 'clf__n_neighbors': 5, 'clf__weights': 'distance'}",0.7373737373737373,0.5769230769230769,0.5,0.5357142857142857,0.6782608695652174,0.7575757575757576,0.6153846153846154,0.5333333333333333,0.5714285714285714,0.7301932367149759,best_combo_2_w10_radius_mean_max_mass_max_Z4,2.0,5,30,69
KNN,"{'clf__metric': 'euclidean', 'clf__n_neighbors': 5, 'clf__weights': 'distance'}",0.7272727272727273,0.5555555555555556,0.5,0.5263157894736842,0.6777777777777778,0.7474747474747475,0.5925925925925926,0.5333333333333333,0.5614035087719298,0.7243961352657005,best_combo_3_w10_radius_mean_max_Z4_max_Z,2.0,5,30,69
LogisticRegression,"{'clf__C': 10.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l1', 'clf__solver': 'saga'}",0.6464646464646465,0.34782608695652173,0.7619047619047619,0.47761194029850745,0.7356532356532356,0.7474747474747475,0.4444444444444444,0.7619047619047619,0.5614035087719298,0.7716727716727717,best_combo_1_w10_radius_mean_max_mass_max_Z,2.5,5,21,78
LogisticRegression,"{'clf__C': 10.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l1', 'clf__solver': 'saga'}",0.6262626262626263,0.4222222222222222,0.6333333333333333,0.5066666666666667,0.6502415458937199,0.6464646464646465,0.4489795918367347,0.7333333333333333,0.5569620253164557,0.6830917874396135,best_combo_0_w10_radius_mean,2.0,3,30,69
KNN,"{'clf__metric': 'euclidean', 'clf__n_neighbors': 7, 'clf__weights': 'distance'}",0.7676767676767676,0.6521739130434783,0.5,0.5660377358490566,0.7294685990338164,0.7575757575757576,0.625,0.5,0.5555555555555556,0.773913043478261,best_combo_5_w10_radius_mean_radius_diff,2.0,4,30,69
LogisticRegression,"{'clf__C': 10.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.6565656565656566,0.45454545454545453,0.6666666666666666,0.5405405405405406,0.6695652173913043,0.6464646464646465,0.44680851063829785,0.7,0.5454545454545454,0.6942028985507246,best_combo_5_w10_radius_mean_radius_diff,2.0,4,30,69
SVM_RBF,"{'clf__C': 100.0, 'clf__class_weight': 'balanced', 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.8787878787878788,0.5,0.6666666666666666,0.5714285714285714,0.82183908045977,0.8787878787878788,0.5,0.5833333333333334,0.5384615384615384,0.8639846743295018,best_combo_4_w10_radius_mean_max_mass,3.0,4,12,87
KNN,"{'clf__metric': 'manhattan', 'clf__n_neighbors': 7, 'clf__weights': 'distance'}",0.7777777777777778,0.7,0.4666666666666667,0.56,0.7410628019323673,0.7676767676767676,0.6842105263157895,0.43333333333333335,0.5306122448979592,0.766183574879227,best_combo_0_w10_radius_mean,2.0,3,30,69
XGBoost,"{'clf__learning_rate': 0.2, 'clf__max_depth': 3, 'clf__n_estimators': 50, 'clf__reg_alpha': 0, 'clf__reg_lambda': 1.0, 'clf__scale_pos_weight': 5}",0.898989898989899,0.6,0.5,0.5454545454545454,0.8515325670498084,0.9090909090909091,0.7142857142857143,0.4166666666666667,0.5263157894736842,0.9185823754789272,best_combo_4_w10_radius_mean_max_mass,3.0,4,12,87
XGBoost,"{'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 100, 'clf__reg_alpha': 0, 'clf__reg_lambda': 1.0, 'clf__scale_pos_weight': 5}",0.898989898989899,0.6,0.5,0.5454545454545454,0.8697318007662835,0.9090909090909091,0.7142857142857143,0.4166666666666667,0.5263157894736842,0.861111111111111,best_combo_5_w10_radius_mean_radius_diff,3.0,4,12,87
XGBoost,"{'clf__learning_rate': 0.2, 'clf__max_depth': 3, 'clf__n_estimators': 50, 'clf__reg_alpha': 0, 'clf__reg_lambda': 1.0, 'clf__scale_pos_weight': 5}",0.898989898989899,0.6,0.5,0.5454545454545454,0.8505747126436782,0.9090909090909091,0.7142857142857143,0.4166666666666667,0.5263157894736842,0.9185823754789272,best_combo_1_w10_radius_mean_max_mass_max_Z,3.0,5,12,87
XGBoost,"{'clf__learning_rate': 0.2, 'clf__max_depth': 3, 'clf__n_estimators': 50, 'clf__reg_alpha': 0, 'clf__reg_lambda': 1.0, 'clf__scale_pos_weight': 5}",0.898989898989899,0.6,0.5,0.5454545454545454,0.8505747126436782,0.9090909090909091,0.7142857142857143,0.4166666666666667,0.5263157894736842,0.9185823754789272,best_combo_2_w10_radius_mean_max_mass_max_Z4,3.0,5,12,87
SVM_RBF,"{'clf__C': 100.0, 'clf__class_weight': None, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.9191919191919192,0.75,0.5,0.6,0.6293103448275862,0.9090909090909091,0.7142857142857143,0.4166666666666667,0.5263157894736842,0.5613026819923372,best_combo_0_w10_radius_mean,3.0,3,12,87
RandomForest,"{'clf__class_weight': 'balanced', 'clf__max_depth': 3, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}",0.898989898989899,0.6,0.5,0.5454545454545454,0.8247126436781609,0.8888888888888888,0.5454545454545454,0.5,0.5217391304347826,0.8457854406130269,best_combo_0_w10_radius_mean,3.0,3,12,87
LogisticRegression,"{'clf__C': 10.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.6666666666666666,0.35714285714285715,0.7142857142857143,0.47619047619047616,0.7405372405372405,0.7373737373737373,0.42424242424242425,0.6666666666666666,0.5185185185185185,0.7576312576312576,best_combo_3_w10_radius_mean_max_Z4_max_Z,2.5,5,21,78
LogisticRegression,"{'clf__C': 10.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.6666666666666666,0.36363636363636365,0.7619047619047619,0.49230769230769234,0.7503052503052503,0.7373737373737373,0.42424242424242425,0.6666666666666666,0.5185185185185185,0.7564102564102564,best_combo_2_w10_radius_mean_max_mass_max_Z4,2.5,5,21,78
LogisticRegression,"{'clf__C': 10.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l1', 'clf__solver': 'saga'}",0.6262626262626263,0.32608695652173914,0.7142857142857143,0.44776119402985076,0.7216117216117216,0.696969696969697,0.3902439024390244,0.7619047619047619,0.5161290322580645,0.73992673992674,best_combo_4_w10_radius_mean_max_mass,2.5,4,21,78
KNN,"{'clf__metric': 'euclidean', 'clf__n_neighbors': 7, 'clf__weights': 'distance'}",0.8484848484848485,0.75,0.42857142857142855,0.5454545454545454,0.8400488400488402,0.8282828282828283,0.6428571428571429,0.42857142857142855,0.5142857142857142,0.8217338217338218,best_combo_0_w10_radius_mean,2.5,3,21,78
KNN,"{'clf__metric': 'euclidean', 'clf__n_neighbors': 9, 'clf__weights': 'distance'}",0.8484848484848485,0.75,0.42857142857142855,0.5454545454545454,0.8553113553113554,0.8282828282828283,0.6428571428571429,0.42857142857142855,0.5142857142857142,0.8379120879120878,best_combo_5_w10_radius_mean_radius_diff,2.5,4,21,78
SVM_Linear,"{'clf__C': 10.0, 'clf__class_weight': 'balanced', 'clf__kernel': 'linear'}",0.6161616161616161,0.4166666666666667,0.6666666666666666,0.5128205128205128,0.6574879227053141,0.6161616161616161,0.4166666666666667,0.6666666666666666,0.5128205128205128,0.6942028985507247,best_combo_5_w10_radius_mean_radius_diff,2.0,4,30,69
SVM_Linear,"{'clf__C': 10.0, 'clf__class_weight': 'balanced', 'clf__kernel': 'linear'}",0.6262626262626263,0.42857142857142855,0.7,0.5316455696202531,0.6396135265700483,0.5959595959595959,0.40384615384615385,0.7,0.5121951219512195,0.6227053140096619,best_combo_4_w10_radius_mean_max_mass,2.0,4,30,69
SVM_Linear,"{'clf__C': 10.0, 'clf__class_weight': 'balanced', 'clf__kernel': 'linear'}",0.5959595959595959,0.4,0.6666666666666666,0.5,0.6212560386473429,0.5959595959595959,0.40384615384615385,0.7,0.5121951219512195,0.6154589371980677,best_combo_0_w10_radius_mean,2.0,3,30,69
SVM_Linear,"{'clf__C': 10.0, 'clf__class_weight': 'balanced', 'clf__kernel': 'linear'}",0.6161616161616161,0.4166666666666667,0.6666666666666666,0.5128205128205128,0.6410628019323672,0.5959595959595959,0.40384615384615385,0.7,0.5121951219512195,0.6304347826086956,best_combo_1_w10_radius_mean_max_mass_max_Z,2.0,5,30,69
LogisticRegression,"{'clf__C': 10.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.6161616161616161,0.42,0.7,0.525,0.6734299516908213,0.5858585858585859,0.39622641509433965,0.7,0.5060240963855421,0.7053140096618357,best_combo_1_w10_radius_mean_max_mass_max_Z,2.0,5,30,69
LogisticRegression,"{'clf__C': 10.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.6161616161616161,0.42,0.7,0.525,0.6710144927536232,0.5858585858585859,0.39622641509433965,0.7,0.5060240963855421,0.7033816425120772,best_combo_4_w10_radius_mean_max_mass,2.0,4,30,69
GradientBoosting,"{'clf__learning_rate': 0.01, 'clf__max_depth': 5, 'clf__n_estimators': 200, 'clf__subsample': 1.0}",0.898989898989899,0.6,0.5,0.5454545454545454,0.7318007662835249,0.898989898989899,0.625,0.4166666666666667,0.5,0.8467432950191572,best_combo_3_w10_radius_mean_max_Z4_max_Z,3.0,5,12,87
GradientBoosting,"{'clf__learning_rate': 0.01, 'clf__max_depth': 5, 'clf__n_estimators': 200, 'clf__subsample': 1.0}",0.898989898989899,0.6,0.5,0.5454545454545454,0.7318007662835249,0.898989898989899,0.625,0.4166666666666667,0.5,0.846743295019157,best_combo_1_w10_radius_mean_max_mass_max_Z,3.0,5,12,87
GradientBoosting,"{'clf__learning_rate': 0.01, 'clf__max_depth': 5, 'clf__n_estimators': 200, 'clf__subsample': 1.0}",0.9090909090909091,0.6666666666666666,0.5,0.5714285714285714,0.7318007662835249,0.898989898989899,0.625,0.4166666666666667,0.5,0.8457854406130269,best_combo_4_w10_radius_mean_max_mass,3.0,4,12,87
GradientBoosting,"{'clf__learning_rate': 0.01, 'clf__max_depth': 5, 'clf__n_estimators': 200, 'clf__subsample': 1.0}",0.898989898989899,0.6,0.5,0.5454545454545454,0.7318007662835249,0.898989898989899,0.625,0.4166666666666667,0.5,0.846743295019157,best_combo_2_w10_radius_mean_max_mass_max_Z4,3.0,5,12,87
GradientBoosting,"{'clf__learning_rate': 0.01, 'clf__max_depth': 5, 'clf__n_estimators': 100, 'clf__subsample': 1.0}",0.9090909090909091,0.6666666666666666,0.5,0.5714285714285714,0.6863026819923371,0.898989898989899,0.625,0.4166666666666667,0.5,0.7193486590038314,best_combo_0_w10_radius_mean,3.0,3,12,87
AdaBoost,"{'clf__learning_rate': 0.5, 'clf__n_estimators': 200}",0.9292929292929293,1.0,0.4166666666666667,0.5882352941176471,0.8400383141762452,0.898989898989899,0.625,0.4166666666666667,0.5,0.8314176245210727,best_combo_5_w10_radius_mean_radius_diff,3.0,4,12,87
LogisticRegression,"{'clf__C': 10.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l1', 'clf__solver': 'saga'}",0.6363636363636364,0.42857142857142855,0.6,0.5,0.6782608695652174,0.6161616161616161,0.41304347826086957,0.6333333333333333,0.5,0.6816425120772946,best_combo_3_w10_radius_mean_max_Z4_max_Z,2.0,5,30,69
SVM_Linear,"{'clf__C': 10.0, 'clf__class_weight': 'balanced', 'clf__kernel': 'linear'}",0.6666666666666666,0.35,0.6666666666666666,0.45901639344262296,0.7026862026862027,0.7474747474747475,0.42857142857142855,0.5714285714285714,0.4897959183673469,0.6941391941391942,best_combo_2_w10_radius_mean_max_mass_max_Z4,2.5,5,21,78
LogisticRegression,"{'clf__C': 1.0, 'clf__class_weight': None, 'clf__penalty': 'l1', 'clf__solver': 'saga'}",0.5353535353535354,0.5384615384615384,0.56,0.5490196078431373,0.5093877551020408,0.4444444444444444,0.45614035087719296,0.52,0.48598130841121495,0.41102040816326535,best_combo_4_w10_radius_mean_max_mass,1.5,4,50,49
LogisticRegression,"{'clf__C': 1.0, 'clf__class_weight': None, 'clf__penalty': 'l1', 'clf__solver': 'saga'}",0.5353535353535354,0.5384615384615384,0.56,0.5490196078431373,0.5093877551020408,0.4444444444444444,0.45614035087719296,0.52,0.48598130841121495,0.41102040816326535,best_combo_1_w10_radius_mean_max_mass_max_Z,1.5,5,50,49
SVM_Linear,"{'clf__C': 10.0, 'clf__class_weight': 'balanced', 'clf__kernel': 'linear'}",0.6666666666666666,0.35,0.6666666666666666,0.45901639344262296,0.7045177045177046,0.7373737373737373,0.41379310344827586,0.5714285714285714,0.48,0.6623931623931624,best_combo_3_w10_radius_mean_max_Z4_max_Z,2.5,5,21,78
LogisticRegression,"{'clf__C': 10.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l1', 'clf__solver': 'saga'}",0.6464646464646465,0.4418604651162791,0.6333333333333333,0.5205479452054794,0.678743961352657,0.6060606060606061,0.4,0.6,0.48,0.6850241545893719,best_combo_2_w10_radius_mean_max_mass_max_Z4,2.0,5,30,69
SVM_Linear,"{'clf__C': 10.0, 'clf__class_weight': 'balanced', 'clf__kernel': 'linear'}",0.6565656565656566,0.35555555555555557,0.7619047619047619,0.48484848484848486,0.6978021978021978,0.6464646464646465,0.34782608695652173,0.7619047619047619,0.47761194029850745,0.6672771672771672,best_combo_0_w10_radius_mean,2.5,3,21,78
RandomForest,"{'clf__class_weight': 'balanced', 'clf__max_depth': 5, 'clf__min_samples_split': 2, 'clf__n_estimators': 50}",0.9292929292929293,0.8571428571428571,0.5,0.631578947368421,0.8113026819923371,0.9090909090909091,0.8,0.3333333333333333,0.47058823529411764,0.8362068965517241,best_combo_4_w10_radius_mean_max_mass,3.0,4,12,87
RandomForest,"{'clf__class_weight': 'balanced', 'clf__max_depth': 5, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.9191919191919192,0.75,0.5,0.6,0.8093869731800767,0.9090909090909091,0.8,0.3333333333333333,0.47058823529411764,0.8132183908045978,best_combo_2_w10_radius_mean_max_mass_max_Z4,3.0,5,12,87
RandomForest,"{'clf__class_weight': 'balanced', 'clf__max_depth': 5, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.9191919191919192,0.75,0.5,0.6,0.8093869731800767,0.9090909090909091,0.8,0.3333333333333333,0.47058823529411764,0.8132183908045978,best_combo_1_w10_radius_mean_max_mass_max_Z,3.0,5,12,87
SVM_RBF,"{'clf__C': 100.0, 'clf__class_weight': 'balanced', 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.8686868686868687,0.4666666666666667,0.5833333333333334,0.5185185185185185,0.8084291187739463,0.8585858585858586,0.42857142857142855,0.5,0.46153846153846156,0.8381226053639845,best_combo_2_w10_radius_mean_max_mass_max_Z4,3.0,5,12,87
SVM_RBF,"{'clf__C': 100.0, 'clf__class_weight': 'balanced', 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.8585858585858586,0.4375,0.5833333333333334,0.5,0.7959770114942528,0.8585858585858586,0.42857142857142855,0.5,0.46153846153846156,0.8438697318007662,best_combo_3_w10_radius_mean_max_Z4_max_Z,3.0,5,12,87
SVM_RBF,"{'clf__C': 100.0, 'clf__class_weight': 'balanced', 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.8585858585858586,0.4375,0.5833333333333334,0.5,0.803639846743295,0.8585858585858586,0.42857142857142855,0.5,0.46153846153846156,0.8400383141762453,best_combo_1_w10_radius_mean_max_mass_max_Z,3.0,5,12,87
DecisionTree,"{'clf__class_weight': None, 'clf__max_depth': 5, 'clf__min_samples_split': 2}",0.898989898989899,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.763888888888889,0.8787878787878788,0.5,0.4166666666666667,0.45454545454545453,0.7150383141762453,best_combo_2_w10_radius_mean_max_mass_max_Z4,3.0,5,12,87
DecisionTree,"{'clf__class_weight': None, 'clf__max_depth': 5, 'clf__min_samples_split': 2}",0.898989898989899,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.763888888888889,0.8787878787878788,0.5,0.4166666666666667,0.45454545454545453,0.7150383141762453,best_combo_1_w10_radius_mean_max_mass_max_Z,3.0,5,12,87
DecisionTree,"{'clf__class_weight': None, 'clf__max_depth': 5, 'clf__min_samples_split': 2}",0.898989898989899,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.763888888888889,0.8787878787878788,0.5,0.4166666666666667,0.45454545454545453,0.7150383141762453,best_combo_3_w10_radius_mean_max_Z4_max_Z,3.0,5,12,87
SVM_Linear,"{'clf__C': 1.0, 'clf__class_weight': 'balanced', 'clf__kernel': 'linear'}",0.6161616161616161,0.32653061224489793,0.7619047619047619,0.45714285714285713,0.6794871794871795,0.6060606060606061,0.32,0.7619047619047619,0.4507042253521127,0.6227106227106227,best_combo_5_w10_radius_mean_radius_diff,2.5,4,21,78
AdaBoost,"{'clf__learning_rate': 1.0, 'clf__n_estimators': 50}",0.8888888888888888,0.5714285714285714,0.3333333333333333,0.42105263157894735,0.8127394636015326,0.898989898989899,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.8496168582375478,best_combo_3_w10_radius_mean_max_Z4_max_Z,3.0,5,12,87
AdaBoost,"{'clf__learning_rate': 0.5, 'clf__n_estimators': 200}",0.898989898989899,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.8160919540229885,0.898989898989899,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.8448275862068965,best_combo_0_w10_radius_mean,3.0,3,12,87
SVM_Linear,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__kernel': 'linear'}",0.6565656565656566,0.3333333333333333,0.6190476190476191,0.43333333333333335,0.39560439560439564,0.696969696969697,0.36363636363636365,0.5714285714285714,0.4444444444444444,0.14224664224664224,best_combo_4_w10_radius_mean_max_mass,2.5,4,21,78
SVM_Linear,"{'clf__C': 10.0, 'clf__class_weight': 'balanced', 'clf__kernel': 'linear'}",0.6262626262626263,0.4222222222222222,0.6333333333333333,0.5066666666666667,0.6628019323671497,0.5757575757575758,0.36363636363636365,0.5333333333333333,0.43243243243243246,0.5879227053140097,best_combo_2_w10_radius_mean_max_mass_max_Z4,2.0,5,30,69
SVM_Linear,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__kernel': 'linear'}",0.696969696969697,0.36363636363636365,0.5714285714285714,0.4444444444444444,0.5274725274725274,0.7070707070707071,0.36666666666666664,0.5238095238095238,0.43137254901960786,0.059829059829059825,best_combo_1_w10_radius_mean_max_mass_max_Z,2.5,5,21,78
LogisticRegression,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__penalty': 'l1', 'clf__solver': 'saga'}",0.6565656565656566,0.35555555555555557,0.7619047619047619,0.48484848484848486,0.6520146520146519,0.6161616161616161,0.3111111111111111,0.6666666666666666,0.42424242424242425,0.681929181929182,best_combo_5_w10_radius_mean_radius_diff,2.5,4,21,78
LogisticRegression,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__penalty': 'l1', 'clf__solver': 'saga'}",0.6565656565656566,0.35555555555555557,0.7619047619047619,0.48484848484848486,0.6514041514041513,0.6161616161616161,0.3111111111111111,0.6666666666666666,0.42424242424242425,0.681929181929182,best_combo_0_w10_radius_mean,2.5,3,21,78
RandomForest,"{'clf__class_weight': 'balanced', 'clf__max_depth': 5, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.9090909090909091,0.6666666666666666,0.5,0.5714285714285714,0.8180076628352491,0.8888888888888888,0.5714285714285714,0.3333333333333333,0.42105263157894735,0.8342911877394636,best_combo_3_w10_radius_mean_max_Z4_max_Z,3.0,5,12,87
SVM_Linear,"{'clf__C': 10.0, 'clf__class_weight': 'balanced', 'clf__kernel': 'linear'}",0.6161616161616161,0.4166666666666667,0.6666666666666666,0.5128205128205128,0.6531400966183575,0.5656565656565656,0.3488372093023256,0.5,0.410958904109589,0.5671497584541063,best_combo_3_w10_radius_mean_max_Z4_max_Z,2.0,5,30,69
KNN,"{'clf__metric': 'manhattan', 'clf__n_neighbors': 3, 'clf__weights': 'uniform'}",0.8282828282828283,0.6111111111111112,0.5238095238095238,0.5641025641025641,0.7753357753357752,0.7777777777777778,0.4666666666666667,0.3333333333333333,0.3888888888888889,0.7054334554334554,best_combo_3_w10_radius_mean_max_Z4_max_Z,2.5,5,21,78
KNN,"{'clf__metric': 'manhattan', 'clf__n_neighbors': 3, 'clf__weights': 'uniform'}",0.8282828282828283,0.6111111111111112,0.5238095238095238,0.5641025641025641,0.7722832722832722,0.7676767676767676,0.4375,0.3333333333333333,0.3783783783783784,0.699023199023199,best_combo_2_w10_radius_mean_max_mass_max_Z4,2.5,5,21,78
KNN,"{'clf__metric': 'manhattan', 'clf__n_neighbors': 3, 'clf__weights': 'uniform'}",0.8282828282828283,0.6111111111111112,0.5238095238095238,0.5641025641025641,0.7722832722832722,0.7676767676767676,0.4375,0.3333333333333333,0.3783783783783784,0.699023199023199,best_combo_1_w10_radius_mean_max_mass_max_Z,2.5,5,21,78
KNN,"{'clf__metric': 'manhattan', 'clf__n_neighbors': 3, 'clf__weights': 'uniform'}",0.8282828282828283,0.6111111111111112,0.5238095238095238,0.5641025641025641,0.7783882783882783,0.7676767676767676,0.4375,0.3333333333333333,0.3783783783783784,0.6947496947496947,best_combo_4_w10_radius_mean_max_mass,2.5,4,21,78
SVM_Linear,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__kernel': 'linear'}",0.5151515151515151,0.5119047619047619,0.86,0.6417910447761194,0.5155102040816326,0.21212121212121213,0.3,0.42,0.35,1.0,best_combo_0_w10_radius_mean,1.5,3,50,49
SVM_Linear,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__kernel': 'linear'}",0.5050505050505051,0.5056179775280899,0.9,0.6474820143884892,0.5379591836734694,0.21212121212121213,0.3,0.42,0.35,1.0,best_combo_1_w10_radius_mean_max_mass_max_Z,1.5,5,50,49
AdaBoost,"{'clf__learning_rate': 0.5, 'clf__n_estimators': 200}",0.898989898989899,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.8227969348659004,0.8787878787878788,0.5,0.25,0.3333333333333333,0.8304597701149425,best_combo_4_w10_radius_mean_max_mass,3.0,4,12,87
AdaBoost,"{'clf__learning_rate': 0.5, 'clf__n_estimators': 200}",0.898989898989899,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.8227969348659004,0.8787878787878788,0.5,0.25,0.3333333333333333,0.8304597701149425,best_combo_1_w10_radius_mean_max_mass_max_Z,3.0,5,12,87
AdaBoost,"{'clf__learning_rate': 0.5, 'clf__n_estimators': 200}",0.898989898989899,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.8227969348659004,0.8787878787878788,0.5,0.25,0.3333333333333333,0.8304597701149425,best_combo_2_w10_radius_mean_max_mass_max_Z4,3.0,5,12,87
XGBoost,"{'clf__learning_rate': 0.01, 'clf__max_depth': 5, 'clf__n_estimators': 100, 'clf__reg_alpha': 0, 'clf__reg_lambda': 1.0, 'clf__scale_pos_weight': 3}",0.9090909090909091,0.6666666666666666,0.5,0.5714285714285714,0.7581417624521072,0.8383838383838383,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8189655172413794,best_combo_0_w10_radius_mean,3.0,3,12,87
SVM_Linear,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__kernel': 'linear'}",0.5252525252525253,0.5172413793103449,0.9,0.656934306569343,0.54,0.1919191919191919,0.27941176470588236,0.38,0.3220338983050847,1.0,best_combo_3_w10_radius_mean_max_Z4_max_Z,1.5,5,50,49
