uid,grdf_gauss_2.0_mean,grdf_gauss_2.0_std,zw_grdf_gauss_2.0_mean,zw_grdf_gauss_2.0_std,grdf_gauss_2.6_mean,grdf_gauss_2.6_std,zw_grdf_gauss_2.6_mean,zw_grdf_gauss_2.6_std,grdf_gauss_3.2_mean,grdf_gauss_3.2_std,zw_grdf_gauss_3.2_mean,zw_grdf_gauss_3.2_std,grdf_gauss_3.8_mean,grdf_gauss_3.8_std,zw_grdf_gauss_3.8_mean,zw_grdf_gauss_3.8_std,grdf_gauss_4.4_mean,grdf_gauss_4.4_std,zw_grdf_gauss_4.4_mean,zw_grdf_gauss_4.4_std,grdf_gauss_5.0_mean,grdf_gauss_5.0_std,zw_grdf_gauss_5.0_mean,zw_grdf_gauss_5.0_std,grdf_cos_k1_mean,grdf_cos_k1_std,grdf_cos_k2_mean,grdf_cos_k2_std,grdf_cos_k3_mean,grdf_cos_k3_std,grdf_bessel_n0_mean,grdf_bessel_n0_std,grdf_bessel_n1_mean,grdf_bessel_n1_std,grdf_bessel_n2_mean,grdf_bessel_n2_std,afs_m1_mean,afs_m1_std,afs_m2_mean,afs_m2_std,afs_m3_mean,afs_m3_std,coord_num,bond_mean,bond_std,angle_mean,angle_std,max_Z,max_Z4,max_mass,radius_mean,radius_diff,n_elements,mean_Z,sum_Z4
06ebe3806790,3.040653376267561,0.13376837201613992,93.79772154687156,32.44836345663876,4.288093926142379,0.3227523537067288,170.4174239582545,116.85172807507413,4.270927505068638,0.4499049036690345,175.89785979950048,125.22114281215796,3.2564977398587738,0.8034593805972671,134.15090769556883,84.1143910499115,2.4388114950617243,0.47067097479225684,90.21240069606958,46.23765648102758,1.4401141386127094,0.028272027750883503,46.30797963250913,19.914196685958423,-0.9130623372390937,0.2714899346110647,-5.798958012994876,0.7642627446658796,-0.20012566417010677,0.6318060774617542,5.7326157953506645,0.5515743359513703,3.845335808715851,0.4439587290822453,1.509481500794148,0.18485717266871457,-1.0877429625587962,0.33622322291574525,-5.368989959663679,1.9886151864474375,-0.5111154618997236,0.4066442593646542,9.5,2.5958667008824197,0.4124856249302719,98.11478474736057,38.50482807551873,77,35153041,192.217,0.9750000000000001,0.7500000000000001,2,42.5,35157137
08401460f377,0.9320803614380023,0.3293967667969664,46.11541856146611,16.303515825817254,1.6624918650444256,0.5778397353125585,82.15421664770376,28.95797479256024,1.0287751513369914,0.19233975031002215,49.0271331000369,15.093718625021998,1.4627177350045553,0.22166813280056297,63.721911686414415,9.60320285160881,1.6790197361453842,0.20273447163421443,73.17213853032703,8.630097988111038,0.7937326738917442,0.06325782632760532,36.45572178284629,7.534329856157622,-0.8935846884361643,0.21329944399708378,-1.9470628089564543,0.3497378439774198,0.5990984501224822,0.6797263656235166,1.9559702893359248,0.3340736500774433,1.523417704961757,0.13006392582688434,0.6568139903788726,0.024164191397413964,-0.2876063134141686,0.28460938797727875,-0.7332049029975192,0.6100607684896492,0.7370301993454386,0.706534429714388,2.6666666666666665,2.5357492724831436,1.783942771282923e-09,108.25476341007135,3.761131984616009,72,26873856,178.49,1.35,0.40000000000000013,2,53.0,28210192
0a5e44762c75,2.3919735684614456,0.0,20.900541738231887,0.6920826365030823,2.103259987953715,3.1401849173675503e-16,19.88500912577219,6.233432940421469,3.2876774363907932,0.0,32.03634743915171,13.30187119871489,2.3248163511198197,0.0,21.93574061047387,6.726052809078988,0.8172295335965014,7.850462293418876e-17,7.299847277121184,0.8301271854124903,0.5451879360576699,7.850462293418876e-17,4.780570802423258,0.2205820337039035,0.20126884176062992,7.076311083754595e-17,-3.882447173906545,0.0,-0.5372329690002522,1.7554167342883506e-16,4.124945049095324,0.0,2.436008626420299,0.0,0.8775193688406684,0.0,-0.7199336609958497,1.1102230246251565e-16,-0.7199336609958505,4.440892098500626e-16,-0.4930081305120717,4.726604209672303e-16,9.0,2.762768114731134,0.640717498786002,99.99999997946139,46.368092442042766,15,50625,30.973762,0.925,0.15000000000000002,2,10.0,51250
0b7696e1f4c9,1.5522438819529845,0.5154527233526772,68.01696870131413,24.911306076034563,3.5349478788121176,0.7935974981565371,154.41320196421265,53.50497793873967,3.8868758418068325,0.22671722466008568,165.10960994672448,47.16804165774452,2.580554393990553,0.0896117026668291,108.74695863425582,28.021422025637722,1.4775397420363818,0.02268920747544535,60.87816770040092,9.932328242085795,0.8191838461178248,0.11374855143655528,32.60469742281806,4.217271529768366,-0.9450512903300962,0.24745288465118756,-4.861145614899958,0.6861951010172748,0.48447626645976244,0.6099978184817764,3.9286573708906896,0.5771067719080857,2.7897171301564447,0.2717574824339201,1.1009299844284928,0.06959400440824208,-0.34101207234715086,0.7455226596205702,-4.634537560794691,1.2764978503770454,-0.9502630854099529,0.5035341479727834,10.666666666666666,3.007647243530215,0.3798660068505706,94.50648838921795,36.16305539034779,74,29986576,183.84,1.3,0.25,3,44.0,31654688
0c0fbdaf8f4a,0.5352483164602535,0.19471425902477227,19.491265811461584,7.8059682361385265,1.965827773584335,0.6787457699126772,70.35623648684951,26.443004543818997,2.1735555715546453,0.49103966189818526,74.69794983118761,23.989734422057282,2.139869131430046,0.2002371703551057,68.44972175095934,15.626877388108095,1.6644559668066903,0.18909120020495263,53.34355628432308,12.944677425628878,0.5983167786652732,0.055853353498934985,20.148071662628826,6.018328792658468,-1.0885194898646458,0.16184359809839008,-2.9275851432170144,0.5391670384031104,1.4330792962744472,0.5319837083190929,2.3170469359440236,0.38968100443680215,1.8383342635619362,0.1881352396411917,0.7748373658492591,0.04721436182214022,-0.16833585076811472,0.5022231810593119,-1.5594716696574036,0.7598540335913664,-0.40855746713123803,0.3294811437853075,4.0,2.83890591112975,0.037787219331512543,102.68857833441895,30.69487924130982,51,6765201,121.76,1.2,0.44999999999999996,3,34.0,8185058
0f02957b17cf,0.17997915628509276,0.08346036497818815,9.291109456297143,4.295148310657087,1.1404593751581897,0.4441154445765552,58.93680303263855,22.88080061957805,1.911629338474432,0.6315253371793662,98.93830457234526,32.59478784742103,1.4930791472198353,0.19825525342916975,77.55744344513568,10.039377168708443,1.4767667433451475,0.18006862778393146,76.92344158189654,10.278528122557388,0.7079937614933168,0.0864236102624804,36.86845631590231,4.83621733423511,-1.1252865371134282,0.08737636969112814,-1.9858332012658746,0.6221973074661112,1.424800563248122,0.1948333460927123,1.6402853528583285,0.3560212202388767,1.4254938210233468,0.20026192260767345,0.6372114709036788,0.057313251193696374,-0.18423581967325178,0.27632267757508167,-0.9505283985441549,0.5477573565516304,-0.18553187059409149,0.23575895518291226,4.0,3.1094706815274678,0.10741562287355633,101.53005642404712,30.035668258023488,53,7890481,127.6,1.4166666666666667,0.050000000000000044,3,52.0,21967298
0f1f68e6fa79,0.9983929937592819,0.33173904050004543,38.504507578932625,16.670252995710054,2.3360605993079617,0.6190923410280992,95.12712488641235,38.96815800863115,2.241721439397895,0.17919598195706923,95.2299591927204,22.20300596019345,2.453340959049659,0.2142018841503733,101.55257247298198,25.999197239672803,1.7916813006766277,0.22229861999433104,70.09331533374377,7.587138580715963,0.6949842364895286,0.047911959369992624,28.173154150121015,4.148453652029992,-1.0734818072859214,0.13687568484514018,-3.345255366031986,0.3247023355462709,1.2098865757132815,0.5191303810798055,2.787809508525963,0.33665701165899187,2.120045316505527,0.15803993076733744,0.8775991166841244,0.043674423027623706,-0.3011621064282334,0.4129724999465731,-2.0952814874254555,0.6237610916508514,0.14312502495086837,0.4789933442462457,3.8,2.643936719398315,0.0980452980686498,104.57209603011783,22.685231834990788,52,7311616,127.6,1.25,0.3999999999999999,3,37.333333333333336,11462866
114b3382699c,0.3417581560070131,0.1670715733660703,14.193635195896428,6.909273914255894,1.559333407408692,0.5868200746342124,65.10322220139832,23.92236121171049,2.3426586735527457,0.5587563548893225,100.68251010046883,18.14910295730457,2.2373443487569684,0.13166205169171652,101.75584011019312,13.677482865431129,1.3659034097526803,0.016439134966807774,62.60065194093405,10.544349535459624,0.5206550656466281,0.06776208506056904,23.038970487686424,1.077852661199886,-1.1135329950945292,0.07757139720793521,-2.7675729521114256,0.6164730495955907,1.6203668827405895,0.27756118302662913,2.109778576588365,0.4246946453923071,1.7210035926442184,0.25380407132966126,0.7347289714670905,0.08268016348208766,-0.13685444884522738,0.4280461514691642,-1.6800590695083713,0.7669621904544462,-0.17408782728180713,0.30627377523499516,4.0,2.980329621116516,0.14112456821478675,97.47201151353337,23.62314313055027,53,7890481,127.6,1.3166666666666667,0.25,3,46.0,16388018
11db0908d9ef,0.3019157584869769,0.141429135646596,16.084278430655242,7.515264641158382,1.4834506709894983,0.5490871478311805,78.84769087766047,29.78102554644351,2.2139788348735987,0.545500719239144,115.26606042006078,37.74629030429624,1.987943366037613,0.12260458957449882,99.07038358030246,33.92662689905817,1.3696643707115232,0.010871013809401893,68.39467628096705,26.579688019611584,0.5335754526177859,0.05586947585845488,26.94847541325485,9.189976447800133,-1.0877123955996717,0.06775113636415718,-2.5493697922928162,0.5894911472867975,1.4925566531213883,0.24936176183187847,1.9759603545172437,0.3996719988047824,1.626514951740974,0.23974889155252818,0.7001740499159119,0.07805044546597462,-0.10777483534199378,0.4164817022269237,-1.180279838570237,0.6357876376643835,-0.10103283175561835,0.3347703417982137,4.0,3.002214552071894,0.12344284079759749,98.0261281002797,22.820295215580202,83,47458321,208.9804,1.3,0.4500000000000002,3,50.666666666666664,50295282
14411dde597c,0.09270905690799212,0.032777599806574576,6.1117702916647,2.1608370650117705,0.6930597934492125,0.24503251990886984,45.689400758769146,16.153609894715068,1.2279781482752468,0.4339650062825745,80.95157485858037,28.61473240693095,0.5325568193498658,0.18029877077592363,35.02664554070791,12.112692685407845,0.21550060904337995,0.006541133317270136,13.334520322454928,1.6561263140338511,0.38050756142056086,0.07831671898137825,22.771577665976707,0.49258389224590016,-0.43292821714209956,0.044193304899663166,-1.0081755664251788,0.48717489045178736,0.22808324944733305,0.11724622266257831,0.819990475312753,0.25258047592916844,0.6670223601835349,0.148073343476875,0.2898556426783174,0.04129567814450135,-0.15238361917906465,0.14673756903072602,-0.38093850315456734,0.3214015004519597,0.3915871692957906,0.36757480331154385,2.6666666666666665,3.138185885366485,9.898436508741248e-09,108.53893787032294,2.862192392659998,82,45212176,207.2,1.6,0.40000000000000013,2,67.5,53102657
