uid,Formula,alpha_R,A_WM_VBM_w005,A_WM_CBM_w005,B_WMp_VBM_w005,B_WMp_CBM_w005,C_pfrac_h1_VBM_w005,C_pfrac_h1_CBM_w005,C_pfrac_h2_VBM_w005,C_pfrac_h2_CBM_w005,D_wm_h1_VBM_w005,D_wm_h1_CBM_w005,D_wm_h2_VBM_w005,D_wm_h2_CBM_w005,E_pfrac_VBM_w005,E_pfrac_CBM_w005,F_ph1_VBM_w005,F_ph1_CBM_w005,F_ph2_VBM_w005,F_ph2_CBM_w005,A_WM_VBM_w01,A_WM_CBM_w01,B_WMp_VBM_w01,B_WMp_CBM_w01,C_pfrac_h1_VBM_w01,C_pfrac_h1_CBM_w01,C_pfrac_h2_VBM_w01,C_pfrac_h2_CBM_w01,D_wm_h1_VBM_w01,D_wm_h1_CBM_w01,D_wm_h2_VBM_w01,D_wm_h2_CBM_w01,E_pfrac_VBM_w01,E_pfrac_CBM_w01,F_ph1_VBM_w01,F_ph1_CBM_w01,F_ph2_VBM_w01,F_ph2_CBM_w01,A_WM_VBM_w05,A_WM_CBM_w05,B_WMp_VBM_w05,B_WMp_CBM_w05,C_pfrac_h1_VBM_w05,C_pfrac_h1_CBM_w05,C_pfrac_h2_VBM_w05,C_pfrac_h2_CBM_w05,D_wm_h1_VBM_w05,D_wm_h1_CBM_w05,D_wm_h2_VBM_w05,D_wm_h2_CBM_w05,E_pfrac_VBM_w05,E_pfrac_CBM_w05,F_ph1_VBM_w05,F_ph1_CBM_w05,F_ph2_VBM_w05,F_ph2_CBM_w05
c798e725e2fb,WCr3Se8,1.16,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,68.34936030212047,55.78390724338462,7.984890045036595,3.9761187330098755,0.012961241590496487,0.02227399654434404,0.9742082044031792,0.9484767875762582,18.922169262525802,3.359108082997833,8.149371364233442,4.0375265820171355,0.10105085381872775,0.05048002477547228,0.10349408894726968,0.08856405491896356,7.778945393131922,3.7712563229069884
c96ef4fc869c,BiClS,1.181,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,67.30128829944884,151.56765333247782,36.35646784714612,147.48655343736672,0.27632188122921975,0.947720043982357,0.18669758460214714,0.024323643744359087,40.84355063450568,140.62965670379535,6.902095320426039,4.714894618329635,0.8483753497558566,0.8986232012363546,10.046087590373057,139.77596291046743,6.787664731727805,3.5874103828938875
cce78d90e899,Hf2Ti2Se8,1.409,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,85.95006841415169,79.75194668407254,66.4248904021069,13.497639957545477,0.12574700300598238,0.3032004277840713,0.8638054064880413,0.6534683959209259,20.586101933704768,37.71295735687316,58.45293940407178,10.883583339188705,0.787968727106055,0.1468527072154197,8.352730893065786,4.092490209203163,57.378179454715536,8.820281131775436
cf7927ab6730,Bi2P2Te6,1.814,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,121.99165032151731,132.523089324226,109.46654052063785,119.02049217730465,0.12352068708885197,0.4436395843730525,0.8651496680816615,0.5237411474035389,19.278304034427194,55.22913632537323,98.50909850787615,71.97789987676146,0.8469443012163835,0.8665354510426141,13.521382298348843,52.80220168141558,94.70494119747758,62.33592913747546
d59c96fdfda1,SeSn,0.873,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,91.70971123276267,101.280680094134,79.74838917625229,78.22631858074065,0.3313445024212077,0.6486486114316874,0.6686554975787924,0.35135138856831255,38.07593007399393,66.65881594904775,53.63378115876874,34.621864145086256,0.8979262756705261,0.7755266179521844,26.424190330498142,50.741392924810235,53.324198845754154,27.484925655930418
da5fd2bb47af,ClSbTe,2.891,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,102.80879896757679,117.68600320673082,84.01801466417626,93.60764780922769,0.6730119282291975,0.2676331355439134,0.2268588079334894,0.7172801196847105,57.42129459986344,43.841068239810625,36.52322319888471,71.34719399177241,0.8369734857958577,0.7876067407152303,56.54512605512626,25.05250829407394,19.06022665165346,67.14290482400706
dc4259e69783,WCr3S8,1.317,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,64.79529941354971,53.53767843882408,3.721698175866888,1.8278971519678506,0.02694769286480659,0.04832570873864688,0.01333799027792427,0.055915063141145485,21.029806675986222,3.5735290263399295,40.093143356404916,48.32119108461101,0.11289167717958332,0.053509806491067145,0.10029117937877184,0.0883344253702005,0.04963997408708104,0.10220698466780237
de5756e4fbfa,BiBrSe,2.784,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,102.87522690027072,156.35710858405992,74.8062459409472,147.59167667935645,0.1393284793900369,0.8342947265352202,0.2543605454913549,0.06771474584284409,38.07246815331866,124.16150991035244,19.286135167629787,12.535596217610216,0.8624219992836764,0.8974579393343975,10.422640495829294,123.13495753407832,19.027757523699783,9.994132874861842
df0019ec24b5,ISbSe,2.431,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,102.76493598255331,116.70793072120276,80.55059630395326,102.33790348884176,0.5022005569620713,0.2543073546092068,0.03212907264172378,0.6905859369071706,40.70860431679369,33.269437539763565,23.968620168563326,71.630006569779,0.8150698723330596,0.8569297123477697,40.45255432747229,26.02528151249966,2.5880159599838812,70.67311696195739
e688959ea45b,SnTe,0.806,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,125.37263338513102,122.16169802879173,119.24712638258086,93.69048293286312,0.7921508197157728,0.3808332216840534,0.20784918028422722,0.6191667783159465,95.63014847499659,49.54293233676343,29.742484910134444,72.6187656920283,0.9490851585436408,0.7682974971708292,94.46170891271179,35.680448456457086,24.785417469869078,58.01003447640603
eadd37f03ca5,GeTe,0.952,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,110.83378369951778,93.56767142149215,106.30550853422004,65.19623068170479,0.8159344686632365,0.4521332818922362,0.18406553133676357,0.5478667181077637,88.6740684144554,48.58753408628816,22.159715285062376,44.980137335203985,0.9491394358477947,0.7227381817700204,86.73832862184398,29.477385745122493,19.567179912376066,35.71884493658229
eef072f845ce,CrW3Te8,1.592,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,122.5226282331315,107.79359577880805,15.469095707179932,8.888968929933451,0.03983721391383312,0.09820497826062018,0.9561647131927962,0.8952338440932878,85.45935986159171,70.2270724594332,15.591262975778548,9.169490764974205,0.12045847750865053,0.06823450235549244,0.6162456747404845,0.8729410005234428,14.791003460207614,7.957705825170122
f1e78a09001d,BrSbTe,1.315,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,110.6597972593697,114.98478626627629,97.71102427821329,104.73584358107242,0.6057285929864794,0.3166747184517503,0.12876510271241523,0.5371450426040232,59.85753874454083,39.988530819927746,24.381852631553066,58.568343895585606,0.8918512693502405,0.9135826636488846,59.18636125530986,33.16719377784267,12.581770077319433,56.258339162523455
f4f45fcade85,BiBrTe,0.498,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,133.90827011079605,166.29185907832886,124.98371899080516,157.13521761293396,0.22646006470961294,0.6969017025128781,0.6714667522492873,0.2571757192533188,36.10031199573505,112.0279684983559,84.82492466758589,45.998624952395254,0.9527970027723689,0.9310224290380533,28.303821090305817,109.50780067918527,83.92241187479351,40.41136260963306
f705a30af945,ClSbSe,1.483,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,73.62901486919098,88.08195913917973,53.302365312040294,79.699754276045,0.1292504031882851,0.6123228933505039,0.64879877890562,0.29491909090357415,26.86170820161531,52.788390504518425,34.728935959382895,27.60619120878827,0.8282518682473704,0.9070105467726777,6.88935220747047,48.801984137632076,34.58250952723302,23.504979076329438
fba4cc0df459,AsClTe,0.634,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,82.05436490809412,79.08945545867363,76.3800853813397,72.0111180078225,0.639455453666533,0.40082344782326707,0.20265369466329158,0.4702933009350822,50.23057696691758,35.39756609990533,19.603492426717978,34.308969796975354,0.9295310488553029,0.9400126636804658,48.8416621486131,28.86374460150357,15.478706501226156,33.86634639192459
