uid,Formula,alpha_R,E_pfrac_VBM,E_pfrac_CBM,max_mass,max_Z,max_Z4,X_diff,X_mean,radius_diff,radius_mean,WM_VBM,WZ4_VBM,pZ4_VBM,Wr_VBM,WX_VBM,WM_CBM,WZ4_CBM,pZ4_CBM,Wr_CBM,WX_CBM
c96ef4fc869c,BiClS,1.181,0.8399466536166024,0.9094579449330604,208.9804,83,47458321,1.1400000000000001,2.5866666666666664,0.6000000000000001,1.2,69.14892223923307,9772434.18651304,2352464.6523874053,1.1228326611026889,2.6135414955771155,145.63146330662713,30374644.83802383,30025967.37500065,1.3836889588502888,2.2959003232590227
cce78d90e899,Hf2Ti2Se8,1.409,0.7652933296496389,0.13706490422052642,178.49,72,26873856,1.2499999999999998,1.7966666666666666,0.40000000000000013,1.3666666666666665,85.81180441439706,4163118.4349065647,1923323.1275494688,1.2358183954105502,2.2462617853071665,81.50049152520377,6368228.358926441,526979.4686445518,1.3990681617608887,1.625942675076572
cf7927ab6730,Bi2P2Te6,1.814,0.8519428236956959,0.8422307722599669,208.9804,83,47458321,0.16999999999999993,2.1033333333333335,0.6000000000000001,1.3333333333333333,124.50907530888671,10429994.851311874,8261402.857035382,1.37372701140568,2.1024654061105608,125.03832181505298,14575925.217720598,13568438.953380205,1.3594013410680055,2.101465648132303
d59c96fdfda1,SeSn,0.873,0.8617318463089176,0.772294966413053,118.71,50,6250000,0.5899999999999999,2.255,0.30000000000000004,1.2999999999999998,92.7063411463871,3035578.8081187704,2196110.725280849,1.2537459709161292,2.345966257198279,101.42848022041554,4113758.9533023373,3125904.5815209206,1.3195734356257778,2.2165055766026374
da5fd2bb47af,ClSbTe,2.891,0.8418724917890628,0.8448925848104843,127.6,52,7311616,1.1100000000000003,2.436666666666667,0.44999999999999996,1.2833333333333332,100.42691238254743,5156243.536591603,4127578.0763763753,1.302427029949698,2.380884649158775,114.85426454590717,6262486.690879307,5348754.054039135,1.3867687273984324,2.1811535128891157
dc4259e69783,WCr3S8,1.317,0.13407648218978901,0.1114644811375034,183.84,74,29986576,0.9200000000000002,2.1999999999999997,0.3999999999999999,1.25,65.13273600625158,3842692.5274837515,91784.21959641039,1.3412620682665186,1.865049806759561,52.545075241704616,898010.8411284147,46577.61617241191,1.356998127269239,1.7706258897898417
de5756e4fbfa,BiBrSe,2.784,0.8708858861095728,0.9086603729103896,208.9804,83,47458321,0.94,2.5100000000000002,0.4500000000000002,1.3,101.93773026615456,9437698.581364103,3540182.9344162275,1.2285776814868739,2.5764350318400666,152.61363245105673,27438413.58241928,26946845.80027589,1.4044362300653914,2.3103966230697344
df0019ec24b5,ISbSe,2.431,0.8444249438246081,0.8702194028528185,126.90447,53,7890481,0.6100000000000003,2.42,0.30000000000000004,1.3333333333333333,107.28419312170513,5135640.090034232,4117013.8474789336,1.3109260344198743,2.5119437973430445,114.02123744573412,5894044.639743356,5383747.863849174,1.3756499159683206,2.296964209592408
e688959ea45b,SnTe,0.806,0.9092975411969437,0.7702073113614514,127.6,52,7311616,0.14000000000000012,2.0300000000000002,0.050000000000000044,1.4249999999999998,124.62452124136756,6956293.631290853,6379216.3813224705,1.4167349761452892,2.05314206679319,122.4364645319266,6695002.741341485,5158761.360514704,1.4290412568508064,2.018684480817742
eadd37f03ca5,GeTe,0.952,0.9154990873691007,0.7472070142516989,127.6,52,7311616,0.0900000000000003,2.0549999999999997,0.1499999999999999,1.325,107.73168287295665,5047495.459618675,4868781.192684635,1.3457742436488993,2.0674645461893397,95.85718426998397,3694321.155936688,2658598.3617901956,1.3133656775927511,2.0480194065556505
eef072f845ce,CrW3Te8,1.592,0.22671026919698667,0.12242854226607965,183.84,74,29986576,0.7,2.0399999999999996,0.04999999999999982,1.3833333333333335,129.021973122645,15429285.825389603,2032264.14664641,1.3771593123159982,2.0775293616120343,115.28225482688758,13277240.913241586,1091695.6661081773,1.3796863023776234,2.000968497355842
f1e78a09001d,BrSbTe,1.315,0.882771812071691,0.9164275283284803,127.6,52,7311616,0.9100000000000001,2.37,0.30000000000000004,1.3333333333333333,107.50221474550649,4893346.184202986,4115325.298840205,1.3094622419900055,2.433857087857284,115.77073949457542,5951556.651539147,5435821.638140311,1.3776174663619751,2.236960140600039
f4f45fcade85,BiBrTe,0.498,0.9275593381609087,0.9381112972308486,208.9804,83,47458321,0.94,2.36,0.4500000000000002,1.3833333333333335,126.10644463131814,12126089.005134048,9052798.031911137,1.3547280760605054,2.356220126887475,159.50394455647952,25837139.873463355,24825216.47745729,1.4575239610020314,2.1965171672883854
f705a30af945,ClSbSe,1.483,0.8438826392372596,0.9143032462366278,121.76,51,6765201,1.1100000000000003,2.5866666666666664,0.44999999999999996,1.2,72.93578823933927,2009547.6950715636,994018.7325005137,1.159986568711637,2.6546578585374436,91.67710833290612,3726511.8795587947,3488644.8878453816,1.2673674779912423,2.419970142633405
fba4cc0df459,AsClTe,0.634,0.9271260695172411,0.9136992993085054,127.6,52,7311616,1.06,2.48,0.3999999999999999,1.1833333333333333,77.05784096958683,2973024.0995850135,2834860.4189810855,1.176600448043985,2.582723591749329,84.18425271728029,2869875.572104742,2376452.5430907425,1.2004511233286395,2.326044228590401
