Formula,uid,kpath,Rashba_parameter,band_binary,bandgap,ehull,kpath_real_distance,kpath_angle_deg,kvec_x,kvec_y,kvec_z,kstart_frac_x,kstart_frac_y,kend_frac_x,kend_frac_y,kmid_frac_x,kmid_frac_y,kstart_degen,kend_degen,kinterior_degen,ktotal_weight,pstart_grdf_gauss_mean,pstart_grdf_gauss_std,pstart_grdf_gauss_max,pstart_grdf_trig_mean,pstart_grdf_trig_std,pstart_grdf_trig_max,pstart_grdf_bessel_mean,pstart_grdf_bessel_std,pstart_grdf_bessel_max,pstart_n_atoms_on_plane,pstart_afs_gauss_mean,pstart_afs_gauss_std,pstart_afs_gauss_max,pstart_afs_trig_mean,pstart_afs_trig_std,pstart_afs_trig_max,pstart_afs_bessel_mean,pstart_afs_bessel_std,pstart_afs_bessel_max,pstart_plane_mean_Z,pstart_plane_max_Z,pstart_plane_sum_Z4,pstart_plane_mean_mass,pstart_plane_max_mass,pstart_plane_heavy_frac,pmid_grdf_gauss_mean,pmid_grdf_gauss_std,pmid_grdf_gauss_max,pmid_grdf_trig_mean,pmid_grdf_trig_std,pmid_grdf_trig_max,pmid_grdf_bessel_mean,pmid_grdf_bessel_std,pmid_grdf_bessel_max,pmid_n_atoms_on_plane,pmid_afs_gauss_mean,pmid_afs_gauss_std,pmid_afs_gauss_max,pmid_afs_trig_mean,pmid_afs_trig_std,pmid_afs_trig_max,pmid_afs_bessel_mean,pmid_afs_bessel_std,pmid_afs_bessel_max,pmid_plane_mean_Z,pmid_plane_max_Z,pmid_plane_sum_Z4,pmid_plane_mean_mass,pmid_plane_max_mass,pmid_plane_heavy_frac,pend_grdf_gauss_mean,pend_grdf_gauss_std,pend_grdf_gauss_max,pend_grdf_trig_mean,pend_grdf_trig_std,pend_grdf_trig_max,pend_grdf_bessel_mean,pend_grdf_bessel_std,pend_grdf_bessel_max,pend_n_atoms_on_plane,pend_afs_gauss_mean,pend_afs_gauss_std,pend_afs_gauss_max,pend_afs_trig_mean,pend_afs_trig_std,pend_afs_trig_max,pend_afs_bessel_mean,pend_afs_bessel_std,pend_afs_bessel_max,pend_plane_mean_Z,pend_plane_max_Z,pend_plane_sum_Z4,pend_plane_mean_mass,pend_plane_max_mass,pend_plane_heavy_frac,pline_grdf_gauss_mean,pline_grdf_gauss_std,pline_grdf_gauss_max,pline_grdf_trig_mean,pline_grdf_trig_std,pline_grdf_trig_max,pline_grdf_bessel_mean,pline_grdf_bessel_std,pline_grdf_bessel_max,pline_n_atoms_on_plane,pline_plane_mean_Z,pline_plane_max_Z,pline_plane_sum_Z4,pline_plane_mean_mass,pline_plane_max_mass,pline_plane_heavy_frac,ppoint_n_atoms,ppoint_plane_mean_Z,ppoint_plane_max_Z,ppoint_plane_sum_Z4,ppoint_plane_mean_mass,ppoint_plane_max_mass,ppoint_plane_heavy_frac,plane_angle_deg,max_Z,max_Z4,max_mass,radius_mean,radius_diff,X_mean,X_diff,n_elements,mean_Z,sum_Z4,E_pfrac_VBM,E_pfrac_CBM,E_pfrac_relevant
BiISe,433f707c632c,G->M,1.228,1,0.84,0.114,0.8718775693767454,29.99999994434254,0.7550681244935644,0.4359387839548951,-4.1413339052807416e-18,0.0,0.0,0.5,0.0,0.25,0.0,1,3,6,10,0.4343394801955412,0.17333786661875827,0.6247275722037817,-1.7867663361873882,0.11984486251348071,-1.6947026287717621,-0.09665277100367624,0.10607623560261015,0.031742278063361655,3,0.009056986880691086,0.005916255183045557,0.017191506419529778,0.36365021036351514,0.11821427787297882,0.4913221936298092,-0.0009630403893940747,0.005902548703376992,0.006244232536472642,56.666666666666664,83,56685138,138.28162333333333,208.9804,1.0,0.4343394801955412,0.17333786661875827,0.6247275722037817,-1.7867663361873882,0.11984486251348071,-1.6947026287717621,-0.09665277100367624,0.10607623560261015,0.031742278063361655,3,0.009056986880691086,0.005916255183045557,0.017191506419529778,0.36365021036351514,0.11821427787297882,0.4913221936298092,-0.0009630403893940747,0.005902548703376992,0.006244232536472642,56.666666666666664,83,56685138,138.28162333333333,208.9804,1.0,0.4343394801955412,0.17333786661875827,0.6247275722037817,-1.7867663361873882,0.11984486251348071,-1.6947026287717621,-0.09665277100367624,0.10607623560261015,0.031742278063361655,3,0.009056986880691086,0.005916255183045557,0.017191506419529778,0.36365021036351514,0.11821427787297882,0.4913221936298092,-0.0009630403893940747,0.005902548703376992,0.006244232536472642,56.666666666666664,83,56685138,138.28162333333333,208.9804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,83,47458321,208.9804,1.3833333333333335,0.4500000000000002,2.41,0.6400000000000001,3,56.666666666666664,56685138,0.937149742562862,0.9338553284954838,0.9338553284954838
BiISe,433f707c632c,G->K,1.255,1,0.84,0.114,1.0067574988407075,59.9999999840954,0.5033787496623763,0.8718775693068035,-2.760889270187161e-18,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,1,6,12,19,0.4343394801955412,0.17333786661875827,0.6247275722037817,-1.7867663361873882,0.11984486251348071,-1.6947026287717621,-0.09665277100367624,0.10607623560261015,0.031742278063361655,3,0.009056986880691086,0.005916255183045557,0.017191506419529778,0.36365021036351514,0.11821427787297882,0.4913221936298092,-0.0009630403893940747,0.005902548703376992,0.006244232536472642,56.666666666666664,83,56685138,138.28162333333333,208.9804,1.0,0.4343394801955412,0.17333786661875827,0.6247275722037817,-1.7867663361873882,0.11984486251348071,-1.6947026287717621,-0.09665277100367624,0.10607623560261015,0.031742278063361655,3,0.009056986880691086,0.005916255183045557,0.017191506419529778,0.36365021036351514,0.11821427787297882,0.4913221936298092,-0.0009630403893940747,0.005902548703376992,0.006244232536472642,56.666666666666664,83,56685138,138.28162333333333,208.9804,1.0,0.4343394801955412,0.17333786661875827,0.6247275722037817,-1.7867663361873882,0.11984486251348071,-1.6947026287717621,-0.09665277100367624,0.10607623560261015,0.031742278063361655,3,0.009056986880691086,0.005916255183045557,0.017191506419529778,0.36365021036351514,0.11821427787297882,0.4913221936298092,-0.0009630403893940747,0.005902548703376992,0.006244232536472642,56.666666666666664,83,56685138,138.28162333333333,208.9804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,83,47458321,208.9804,1.3833333333333335,0.4500000000000002,2.41,0.6400000000000001,3,56.666666666666664,56685138,0.937149742562862,0.9338553284954838,0.9338553284954838
BiITe,a84d988e38ac,M->G,0.467,1,0.691,0.11,0.8444810989227988,-149.9999999925854,-0.7313420846283014,-0.42224054955604184,0.0,0.5,0.0,0.0,0.0,0.25,0.0,3,1,6,10,0.32909355842253024,0.1221974304869961,0.47925536736077545,-1.7236966972989578,0.18001267547303365,-1.5876488921019578,-0.15593960386503034,0.0894643654057839,-0.03823624005421203,3,0.004915962371488805,0.00395989063571755,0.01048160742236411,0.31837610863431615,0.08710148242306309,0.39897510567580463,0.0016945731226470073,0.004392049091147112,0.007776066929319572,62.666666666666664,83,62660418,154.49495666666667,208.9804,1.0,0.32909355842253024,0.1221974304869961,0.47925536736077545,-1.7236966972989578,0.18001267547303365,-1.5876488921019578,-0.15593960386503034,0.0894643654057839,-0.03823624005421203,3,0.004915962371488805,0.00395989063571755,0.01048160742236411,0.31837610863431615,0.08710148242306309,0.39897510567580463,0.0016945731226470073,0.004392049091147112,0.007776066929319572,62.666666666666664,83,62660418,154.49495666666667,208.9804,1.0,0.32909355842253024,0.1221974304869961,0.47925536736077545,-1.7236966972989578,0.18001267547303365,-1.5876488921019578,-0.15593960386503034,0.0894643654057839,-0.03823624005421203,3,0.004915962371488805,0.00395989063571755,0.01048160742236411,0.31837610863431615,0.08710148242306309,0.39897510567580463,0.0016945731226470073,0.004392049091147112,0.007776066929319572,62.666666666666664,83,62660418,154.49495666666667,208.9804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,83,47458321,208.9804,1.4666666666666668,0.20000000000000018,2.2600000000000002,0.6400000000000001,3,62.666666666666664,62660418,0.934812594962855,0.9417767775687268,0.9417767775687268
O2Pb2,20f098bd3f31,G->X,1.132,0,0.215,0.287,0.9236833875821084,-3.8629945371532906e-14,0.9236833875821084,-6.227655702762903e-16,-5.3983274163813455e-17,0.0,0.0,0.5,0.0,0.25,0.0,1,1,2,4,2.128770040132916,0.2564362145297479,2.374978199121685,-1.9885113795088034,0.2267210638588058,-1.619370820856683,0.6606538534035812,0.16995313121799324,0.8150447238559917,4,0.6883621744430792,0.4686040081087292,1.3604582699614491,0.5474285013246493,0.4066184621102052,1.081409321482725,0.05721680745507966,0.05700623692075149,0.15295187439265678,45.0,82,90432544,111.59969999999998,207.2,0.5,1.515239646677449,0.1789392906054366,1.768297986339499,-1.5717679587739495,0.11671796820045316,-1.406703889464668,0.47610968056061803,0.0909557752836802,0.6047405416609514,3,0.2509837971856985,0.024395781916443402,0.26823657193649403,0.3137763279729016,0.12500031821003532,0.4022906333300059,0.021702544028065613,0.002557402464609058,0.025319256265769977,32.666666666666664,82,45220368,79.73293333333334,207.2,0.3333333333333333,1.515239646677449,0.1789392906054366,1.768297986339499,-1.5717679587739495,0.11671796820045316,-1.406703889464668,0.47610968056061803,0.0909557752836802,0.6047405416609514,3,0.2509837971856985,0.024395781916443402,0.26823657193649403,0.3137763279729016,0.12500031821003532,0.4022906333300059,0.021702544028065613,0.002557402464609058,0.025319256265769977,32.666666666666664,82,45220368,79.73293333333334,207.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,82,45212176,207.2,1.2,1.2000000000000002,2.885,1.1099999999999999,2,45.0,45216272,0.8829775241595053,0.8990904811171163,0.8829775241595053
O2Pb2,20f098bd3f31,G->Y,0.95,0,0.215,0.287,0.5166155540009791,90.00000000000001,-3.0378808306160495e-17,0.5166155540009791,-3.019281223832356e-17,0.0,0.0,0.0,0.5,0.0,0.25,1,1,2,4,2.128770040132916,0.2564362145297479,2.374978199121685,-1.9885113795088034,0.2267210638588058,-1.619370820856683,0.6606538534035812,0.16995313121799324,0.8150447238559917,4,0.6883621744430792,0.4686040081087292,1.3604582699614491,0.5474285013246493,0.4066184621102052,1.081409321482725,0.05721680745507966,0.05700623692075149,0.15295187439265678,45.0,82,90432544,111.59969999999998,207.2,0.5,0.8840388606121551,0.0,0.8840388606121551,-0.703478113502395,0.0,-0.703478113502395,0.3022943391305169,0.0,0.3022943391305169,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,82,45216272,111.5997,207.2,0.5,0.8840388606121551,0.0,0.8840388606121551,-0.703478113502395,0.0,-0.703478113502395,0.3022943391305169,0.0,0.3022943391305169,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,82,45216272,111.5997,207.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,82,45212176,207.2,1.2,1.2000000000000002,2.885,1.1099999999999999,2,45.0,45216272,0.8829775241595053,0.8990904811171163,0.8829775241595053
O2Pb2,20f098bd3f31,G->S,0.875,0,0.215,0.287,1.0583395632456047,29.21825838475216,0.9236833875821084,0.5166155540009785,-8.417608640213701e-17,0.0,0.0,0.5,0.5,0.25,0.25,1,1,2,4,2.128770040132916,0.2564362145297479,2.374978199121685,-1.9885113795088034,0.2267210638588058,-1.619370820856683,0.6606538534035812,0.16995313121799324,0.8150447238559917,4,0.6883621744430792,0.4686040081087292,1.3604582699614491,0.5474285013246493,0.4066184621102052,1.081409321482725,0.05721680745507966,0.05700623692075149,0.15295187439265678,45.0,82,90432544,111.59969999999998,207.2,0.5,0.8840388606121551,0.0,0.8840388606121551,-0.703478113502395,0.0,-0.703478113502395,0.3022943391305169,0.0,0.3022943391305169,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,82,45216272,111.5997,207.2,0.5,0.8840388606121551,0.0,0.8840388606121551,-0.703478113502395,0.0,-0.703478113502395,0.3022943391305169,0.0,0.3022943391305169,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,82,45216272,111.5997,207.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,82,45212176,207.2,1.2,1.2000000000000002,2.885,1.1099999999999999,2,45.0,45216272,0.8829775241595053,0.8990904811171163,0.8829775241595053
O2Pb2,20f098bd3f31,S->X,1.405,1,0.215,0.287,0.5166155540009791,-90.0,0.0,-0.5166155540009791,3.0192812238323556e-17,0.5,0.5,0.5,0.0,0.5,0.25,1,1,2,4,0.8840388606121551,0.0,0.8840388606121551,-0.703478113502395,0.0,-0.703478113502395,0.3022943391305169,0.0,0.3022943391305169,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,82,45216272,111.5997,207.2,0.5,0.8840388606121551,0.0,0.8840388606121551,-0.703478113502395,0.0,-0.703478113502395,0.3022943391305169,0.0,0.3022943391305169,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,82,45216272,111.5997,207.2,0.5,1.515239646677449,0.1789392906054366,1.768297986339499,-1.5717679587739495,0.11671796820045316,-1.406703889464668,0.47610968056061803,0.0909557752836802,0.6047405416609514,3,0.2509837971856985,0.024395781916443402,0.26823657193649403,0.3137763279729016,0.12500031821003532,0.4022906333300059,0.021702544028065613,0.002557402464609058,0.025319256265769977,32.666666666666664,82,45220368,79.73293333333334,207.2,0.3333333333333333,0.8840388606121551,0.0,0.8840388606121551,-0.703478113502395,0.0,-0.703478113502395,0.3022943391305169,0.0,0.3022943391305169,2,45.0,82,45216272,111.5997,207.2,0.5,0,0,0,0,0,0,0,29.218258384752193,82,45212176,207.2,1.2,1.2000000000000002,2.885,1.1099999999999999,2,45.0,45216272,0.8829775241595053,0.8990904811171163,0.8990904811171163
O2Pb2,20f098bd3f31,S->Y,1.726,1,0.215,0.287,0.9236833875821084,179.99999999999997,-0.9236833875821084,6.661338147750939e-16,5.398327416381345e-17,0.5,0.5,0.0,0.5,0.25,0.5,1,1,2,4,0.8840388606121551,0.0,0.8840388606121551,-0.703478113502395,0.0,-0.703478113502395,0.3022943391305169,0.0,0.3022943391305169,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,82,45216272,111.5997,207.2,0.5,0.8840388606121551,0.0,0.8840388606121551,-0.703478113502395,0.0,-0.703478113502395,0.3022943391305169,0.0,0.3022943391305169,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,82,45216272,111.5997,207.2,0.5,0.8840388606121551,0.0,0.8840388606121551,-0.703478113502395,0.0,-0.703478113502395,0.3022943391305169,0.0,0.3022943391305169,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,82,45216272,111.5997,207.2,0.5,0.8840388606121551,0.0,0.8840388606121551,-0.703478113502395,0.0,-0.703478113502395,0.3022943391305169,0.0,0.3022943391305169,2,45.0,82,45216272,111.5997,207.2,0.5,0,0,0,0,0,0,0,60.781741615247846,82,45212176,207.2,1.2,1.2000000000000002,2.885,1.1099999999999999,2,45.0,45216272,0.8829775241595053,0.8990904811171163,0.8990904811171163
O2Pb2,20f098bd3f31,Y->G,1.914,1,0.215,0.287,0.5166155540009791,-90.0,3.0378808306160495e-17,-0.5166155540009791,3.019281223832356e-17,0.0,0.5,0.0,0.0,0.0,0.25,1,1,2,4,0.8840388606121551,0.0,0.8840388606121551,-0.703478113502395,0.0,-0.703478113502395,0.3022943391305169,0.0,0.3022943391305169,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,82,45216272,111.5997,207.2,0.5,0.8840388606121551,0.0,0.8840388606121551,-0.703478113502395,0.0,-0.703478113502395,0.3022943391305169,0.0,0.3022943391305169,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,82,45216272,111.5997,207.2,0.5,2.128770040132916,0.2564362145297479,2.374978199121685,-1.9885113795088034,0.2267210638588058,-1.619370820856683,0.6606538534035812,0.16995313121799324,0.8150447238559917,4,0.6883621744430792,0.4686040081087292,1.3604582699614491,0.5474285013246493,0.4066184621102052,1.081409321482725,0.05721680745507966,0.05700623692075149,0.15295187439265678,45.0,82,90432544,111.59969999999998,207.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,82,45212176,207.2,1.2,1.2000000000000002,2.885,1.1099999999999999,2,45.0,45216272,0.8829775241595053,0.8990904811171163,0.8990904811171163
O2Pb2,20f098bd3f31,S->G,1.723,1,0.215,0.287,1.0583395632456047,-150.78174161524785,-0.9236833875821084,-0.5166155540009785,8.417608640213701e-17,0.5,0.5,0.0,0.0,0.25,0.25,1,1,2,4,0.8840388606121551,0.0,0.8840388606121551,-0.703478113502395,0.0,-0.703478113502395,0.3022943391305169,0.0,0.3022943391305169,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,82,45216272,111.5997,207.2,0.5,0.8840388606121551,0.0,0.8840388606121551,-0.703478113502395,0.0,-0.703478113502395,0.3022943391305169,0.0,0.3022943391305169,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,82,45216272,111.5997,207.2,0.5,2.128770040132916,0.2564362145297479,2.374978199121685,-1.9885113795088034,0.2267210638588058,-1.619370820856683,0.6606538534035812,0.16995313121799324,0.8150447238559917,4,0.6883621744430792,0.4686040081087292,1.3604582699614491,0.5474285013246493,0.4066184621102052,1.081409321482725,0.05721680745507966,0.05700623692075149,0.15295187439265678,45.0,82,90432544,111.59969999999998,207.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,82,45212176,207.2,1.2,1.2000000000000002,2.885,1.1099999999999999,2,45.0,45216272,0.8829775241595053,0.8990904811171163,0.8990904811171163
PbSe,a0dbdc6630fa,M->K,0.855,0,1.68,0.217,0.5136112827650474,120.00000002734541,-0.25680564159481234,0.44480041842227874,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.16666666666666666,3,6,12,21,0.5123503928723958,0.0,0.5123503928723958,-0.9480257641880073,0.0,-0.9480257641880073,0.11292392916051759,0.0,0.11292392916051759,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,82,46548512,143.07999999999998,207.2,1.0,0.5123503928723958,0.0,0.5123503928723958,-0.9480257641880073,0.0,-0.9480257641880073,0.11292392916051759,0.0,0.11292392916051759,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,82,46548512,143.07999999999998,207.2,1.0,0.5123503928723958,0.0,0.5123503928723958,-0.9480257641880073,0.0,-0.9480257641880073,0.11292392916051759,0.0,0.11292392916051759,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,82,46548512,143.07999999999998,207.2,1.0,0.5123503928723958,0.0,0.5123503928723958,-0.9480257641880073,0.0,-0.9480257641880073,0.11292392916051759,0.0,0.11292392916051759,2,58.0,82,46548512,143.07999999999998,207.2,1.0,0,0,0,0,0,0,0,30.000000000000004,82,45212176,207.2,1.475,0.6500000000000001,2.44,0.21999999999999975,2,58.0,46548512,0.9241098190833938,0.7879851211433209,0.9241098190833938
PbSe,a0dbdc6630fa,M->G,1.603,1,1.68,0.217,0.8896008375799469,-150.0000000273454,-0.7704169247844369,-0.44480041842227885,0.0,0.5,0.0,0.0,0.0,0.25,0.0,3,1,6,10,0.5123503928723958,0.0,0.5123503928723958,-0.9480257641880073,0.0,-0.9480257641880073,0.11292392916051759,0.0,0.11292392916051759,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,82,46548512,143.07999999999998,207.2,1.0,0.5123503928723958,0.0,0.5123503928723958,-0.9480257641880073,0.0,-0.9480257641880073,0.11292392916051759,0.0,0.11292392916051759,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,82,46548512,143.07999999999998,207.2,1.0,0.5123503928723958,0.0,0.5123503928723958,-0.9480257641880073,0.0,-0.9480257641880073,0.11292392916051759,0.0,0.11292392916051759,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,82,46548512,143.07999999999998,207.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,82,45212176,207.2,1.475,0.6500000000000001,2.44,0.21999999999999975,2,58.0,46548512,0.9241098190833938,0.7879851211433209,0.7879851211433209
 ,aa9a981d89aa,G->Y,4.457,0,0.875,0.054,0.871399632820466,59.95906716716718,0.4362388397388591,0.7543427568306975,0.0,0.0,0.0,0.5,0.5,0.25,0.25,1,2,4,7,2.2998915834827476,0.7466643352366868,4.051018732398071,-6.6618023551365795,0.35917769588536613,-6.0391530199664984,-0.3782698614853283,0.4175612713704151,0.6346194146480512,10,0.32356410361481613,0.9747157556120232,1.4083936114516113,8.838779556181738,4.919073065718918,14.42057540081285,-0.028217631327157232,0.06826758241273771,0.09063632999669116,40.0,83,103035908,95.36683239999999,208.9804,0.8,2.2998915834827476,0.7466643352366868,4.051018732398071,-6.6618023551365795,0.35917769588536613,-6.0391530199664984,-0.3782698614853283,0.4175612713704151,0.6346194146480512,10,0.32356410361481613,0.9747157556120232,1.4083936114516113,8.838779556181738,4.919073065718918,14.42057540081285,-0.028217631327157232,0.06826758241273771,0.09063632999669116,40.0,83,103035908,95.36683239999999,208.9804,0.8,2.2998915834827476,0.7466643352366868,4.051018732398071,-6.6618023551365795,0.35917769588536613,-6.0391530199664984,-0.3782698614853283,0.4175612713704151,0.6346194146480512,10,0.32356410361481613,0.9747157556120232,1.4083936114516113,8.838779556181738,4.919073065718918,14.42057540081285,-0.028217631327157232,0.06826758241273771,0.09063632999669116,40.0,83,103035908,95.36683239999999,208.9804,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,83,47458321,208.9804,1.25,0.6000000000000001,2.2533333333333334,0.5299999999999998,3,44.0,48845282,0.8340700960545168,0.8638507706444664,0.8340700960545168
Bi2P2Se6,aa9a981d89aa,X->G,2.074,0,0.875,0.054,0.335402216996608,150.0408990479409,-0.29058647530813525,0.16749372386520708,0.0,0.33305892189939557,-0.33305892189939557,0.0,0.0,0.16652946094969778,-0.16652946094969778,2,1,4,7,2.2998915834827476,0.7466643352366868,4.051018732398071,-6.6618023551365795,0.35917769588536613,-6.0391530199664984,-0.3782698614853283,0.4175612713704151,0.6346194146480512,10,0.32356410361481613,0.9747157556120232,1.4083936114516113,8.838779556181738,4.919073065718918,14.42057540081285,-0.028217631327157232,0.06826758241273771,0.09063632999669116,40.0,83,103035908,95.36683239999999,208.9804,0.8,2.2998915834827476,0.7466643352366868,4.051018732398071,-6.6618023551365795,0.35917769588536613,-6.0391530199664984,-0.3782698614853283,0.4175612713704151,0.6346194146480512,10,0.32356410361481613,0.9747157556120232,1.4083936114516113,8.838779556181738,4.919073065718918,14.42057540081285,-0.028217631327157232,0.06826758241273771,0.09063632999669116,40.0,83,103035908,95.36683239999999,208.9804,0.8,2.2998915834827476,0.7466643352366868,4.051018732398071,-6.6618023551365795,0.35917769588536613,-6.0391530199664984,-0.3782698614853283,0.4175612713704151,0.6346194146480512,10,0.32356410361481613,0.9747157556120232,1.4083936114516113,8.838779556181738,4.919073065718918,14.42057540081285,-0.028217631327157232,0.06826758241273771,0.09063632999669116,40.0,83,103035908,95.36683239999999,208.9804,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,83,47458321,208.9804,1.25,0.6000000000000001,2.2533333333333334,0.5299999999999998,3,44.0,48845282,0.8340700960545168,0.8638507706444664,0.8340700960545168
Bi2P2Se6,aa9a981d89aa,G->X,4.384,0,0.875,0.054,0.335402216996608,-29.9591009520591,0.29058647530813525,-0.16749372386520708,0.0,0.0,0.0,0.33305892189939557,-0.33305892189939557,0.16652946094969778,-0.16652946094969778,1,2,4,7,2.2998915834827476,0.7466643352366868,4.051018732398071,-6.6618023551365795,0.35917769588536613,-6.0391530199664984,-0.3782698614853283,0.4175612713704151,0.6346194146480512,10,0.32356410361481613,0.9747157556120232,1.4083936114516113,8.838779556181738,4.919073065718918,14.42057540081285,-0.028217631327157232,0.06826758241273771,0.09063632999669116,40.0,83,103035908,95.36683239999999,208.9804,0.8,2.2998915834827476,0.7466643352366868,4.051018732398071,-6.6618023551365795,0.35917769588536613,-6.0391530199664984,-0.3782698614853283,0.4175612713704151,0.6346194146480512,10,0.32356410361481613,0.9747157556120232,1.4083936114516113,8.838779556181738,4.919073065718918,14.42057540081285,-0.028217631327157232,0.06826758241273771,0.09063632999669116,40.0,83,103035908,95.36683239999999,208.9804,0.8,2.2998915834827476,0.7466643352366868,4.051018732398071,-6.6618023551365795,0.35917769588536613,-6.0391530199664984,-0.3782698614853283,0.4175612713704151,0.6346194146480512,10,0.32356410361481613,0.9747157556120232,1.4083936114516113,8.838779556181738,4.919073065718918,14.42057540081285,-0.028217631327157232,0.06826758241273771,0.09063632999669116,40.0,83,103035908,95.36683239999999,208.9804,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,83,47458321,208.9804,1.25,0.6000000000000001,2.2533333333333334,0.5299999999999998,3,44.0,48845282,0.8340700960545168,0.8638507706444664,0.8340700960545168
