n_feat,features,features_full,loo_r2,loo_mae
5,"E_pfrac_VBM, radius_mean, pmid_afs_gauss_std, ehull, E_sfrac_VBM","old_E_pfrac_VBM, old_radius_mean, pmid_afs_gauss_std, old_ehull, E_sfrac_VBM",0.5064851744794847,0.5077251605794888
5,"E_pfrac_VBM, radius_mean, pmid_afs_gauss_std, ehull, E_sfrac_CBM","old_E_pfrac_VBM, old_radius_mean, pmid_afs_gauss_std, old_ehull, E_sfrac_CBM",0.5513125444825806,0.47233533922349563
5,"E_pfrac_VBM, radius_mean, pmid_afs_gauss_std, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_radius_mean, pmid_afs_gauss_std, E_sfrac_VBM, E_sfrac_CBM",0.5383389316976631,0.48393143361987484
5,"E_pfrac_VBM, radius_mean, kpath_angle_deg, ehull, E_sfrac_VBM","old_E_pfrac_VBM, old_radius_mean, old_kpath_angle_deg, old_ehull, E_sfrac_VBM",0.4207281524873563,0.5501680827526132
5,"E_pfrac_VBM, radius_mean, kpath_angle_deg, ehull, E_sfrac_CBM","old_E_pfrac_VBM, old_radius_mean, old_kpath_angle_deg, old_ehull, E_sfrac_CBM",0.45033790202959423,0.540408752735215
5,"E_pfrac_VBM, radius_mean, kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_radius_mean, old_kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM",0.46979310822947573,0.5361362564876827
5,"E_pfrac_VBM, radius_mean, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_radius_mean, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.4387878321249893,0.5436955251163906
5,"E_pfrac_VBM, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull","old_E_pfrac_VBM, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull",0.45318062755370436,0.4942347439611801
5,"E_pfrac_VBM, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_VBM","old_E_pfrac_VBM, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_VBM",0.5496661648409303,0.4698972471651404
5,"E_pfrac_VBM, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_CBM","old_E_pfrac_VBM, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_CBM",0.5583200924271109,0.43985202001321205
5,"E_pfrac_VBM, max_Z4, pmid_afs_gauss_std, ehull, E_sfrac_VBM","old_E_pfrac_VBM, old_max_Z4, pmid_afs_gauss_std, old_ehull, E_sfrac_VBM",0.5212862640717886,0.484402288080466
5,"E_pfrac_VBM, max_Z4, pmid_afs_gauss_std, ehull, E_sfrac_CBM","old_E_pfrac_VBM, old_max_Z4, pmid_afs_gauss_std, old_ehull, E_sfrac_CBM",0.5415426407230806,0.4681107403726289
5,"E_pfrac_VBM, max_Z4, pmid_afs_gauss_std, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_max_Z4, pmid_afs_gauss_std, E_sfrac_VBM, E_sfrac_CBM",0.5231955340790954,0.4765524364818226
5,"E_pfrac_VBM, max_Z4, kpath_angle_deg, ehull, E_sfrac_VBM","old_E_pfrac_VBM, old_max_Z4, old_kpath_angle_deg, old_ehull, E_sfrac_VBM",0.3492466970579734,0.5728571749841325
5,"E_pfrac_VBM, max_Z4, kpath_angle_deg, ehull, E_sfrac_CBM","old_E_pfrac_VBM, old_max_Z4, old_kpath_angle_deg, old_ehull, E_sfrac_CBM",0.3057224613139321,0.5860941807862484
5,"E_pfrac_VBM, max_Z4, kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_max_Z4, old_kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM",0.4093305912545905,0.5388769437279366
5,"E_pfrac_VBM, max_Z4, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_max_Z4, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.35177321965307173,0.5727464651098154
5,"E_pfrac_VBM, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM","old_E_pfrac_VBM, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM",0.5744233532062397,0.45504253397084243
5,"E_pfrac_VBM, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_CBM","old_E_pfrac_VBM, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_CBM",0.6050463337787391,0.452937183712468
5,"E_pfrac_VBM, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM",0.573315604648485,0.4513288786965187
5,"E_pfrac_VBM, pmid_afs_gauss_std, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, pmid_afs_gauss_std, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.5462470662297978,0.47574678554920236
5,"E_pfrac_VBM, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.4183370130763344,0.5493517497717731
5,"E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg","old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg",0.5118539953263008,0.47830898934181293
5,"E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, ehull","old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_ehull",0.5287973497923466,0.47575476072292133
5,"E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, E_sfrac_VBM","old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, E_sfrac_VBM",0.5537860201793312,0.49047009160783556
5,"E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, E_sfrac_CBM","old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, E_sfrac_CBM",0.5376325575709046,0.46377713056525793
5,"E_pfrac_CBM, radius_mean, max_Z4, kpath_angle_deg, ehull","old_E_pfrac_CBM, old_radius_mean, old_max_Z4, old_kpath_angle_deg, old_ehull",0.4522249818674837,0.5282086189058092
5,"E_pfrac_CBM, radius_mean, max_Z4, kpath_angle_deg, E_sfrac_VBM","old_E_pfrac_CBM, old_radius_mean, old_max_Z4, old_kpath_angle_deg, E_sfrac_VBM",0.4421890953658184,0.5474054265600262
5,"E_pfrac_CBM, radius_mean, max_Z4, kpath_angle_deg, E_sfrac_CBM","old_E_pfrac_CBM, old_radius_mean, old_max_Z4, old_kpath_angle_deg, E_sfrac_CBM",0.4728223826909195,0.5142344014138887
5,"E_pfrac_CBM, radius_mean, max_Z4, ehull, E_sfrac_VBM","old_E_pfrac_CBM, old_radius_mean, old_max_Z4, old_ehull, E_sfrac_VBM",0.36929283577284744,0.566359407005888
5,"E_pfrac_CBM, radius_mean, max_Z4, ehull, E_sfrac_CBM","old_E_pfrac_CBM, old_radius_mean, old_max_Z4, old_ehull, E_sfrac_CBM",0.3137449534079303,0.5726726215584109
5,"E_pfrac_CBM, radius_mean, max_Z4, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_CBM, old_radius_mean, old_max_Z4, E_sfrac_VBM, E_sfrac_CBM",0.4433622984104483,0.5386118222198102
5,"E_pfrac_CBM, radius_mean, pmid_afs_gauss_std, kpath_angle_deg, ehull","old_E_pfrac_CBM, old_radius_mean, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull",0.5881271366611035,0.44814564700078474
5,"E_pfrac_CBM, radius_mean, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_VBM","old_E_pfrac_CBM, old_radius_mean, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_VBM",0.5938666458116493,0.4644641875064735
5,"E_pfrac_CBM, radius_mean, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_CBM","old_E_pfrac_CBM, old_radius_mean, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_CBM",0.5755508948310711,0.45682825140519573
5,"E_pfrac_CBM, radius_mean, pmid_afs_gauss_std, ehull, E_sfrac_VBM","old_E_pfrac_CBM, old_radius_mean, pmid_afs_gauss_std, old_ehull, E_sfrac_VBM",0.5403665223889162,0.4976198026676371
5,"E_pfrac_CBM, radius_mean, pmid_afs_gauss_std, ehull, E_sfrac_CBM","old_E_pfrac_CBM, old_radius_mean, pmid_afs_gauss_std, old_ehull, E_sfrac_CBM",0.5739468315350817,0.4542310505298653
5,"E_pfrac_CBM, radius_mean, pmid_afs_gauss_std, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_CBM, old_radius_mean, pmid_afs_gauss_std, E_sfrac_VBM, E_sfrac_CBM",0.5367312516874989,0.488221270927275
5,"E_pfrac_CBM, radius_mean, kpath_angle_deg, ehull, E_sfrac_VBM","old_E_pfrac_CBM, old_radius_mean, old_kpath_angle_deg, old_ehull, E_sfrac_VBM",0.45970296131255606,0.5312995609081153
5,"E_pfrac_CBM, radius_mean, kpath_angle_deg, ehull, E_sfrac_CBM","old_E_pfrac_CBM, old_radius_mean, old_kpath_angle_deg, old_ehull, E_sfrac_CBM",0.4164890440746041,0.5413122181699733
5,"E_pfrac_CBM, radius_mean, kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_CBM, old_radius_mean, old_kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM",0.49082979180274966,0.5267921292613251
5,"E_pfrac_CBM, radius_mean, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_CBM, old_radius_mean, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.3999104285953685,0.5427993009210836
5,"E_pfrac_CBM, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull","old_E_pfrac_CBM, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull",0.5421974457846487,0.4521413628693782
5,"E_pfrac_CBM, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_VBM","old_E_pfrac_CBM, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_VBM",0.5878243293112847,0.46099637424102946
5,"E_pfrac_CBM, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_CBM","old_E_pfrac_CBM, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_CBM",0.5423174699849903,0.4627072852982415
5,"E_pfrac_CBM, max_Z4, pmid_afs_gauss_std, ehull, E_sfrac_VBM","old_E_pfrac_CBM, old_max_Z4, pmid_afs_gauss_std, old_ehull, E_sfrac_VBM",0.5686058992998009,0.475740838532496
5,"E_pfrac_CBM, max_Z4, pmid_afs_gauss_std, ehull, E_sfrac_CBM","old_E_pfrac_CBM, old_max_Z4, pmid_afs_gauss_std, old_ehull, E_sfrac_CBM",0.5706560056069516,0.4547504423459371
5,"E_pfrac_CBM, max_Z4, pmid_afs_gauss_std, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_CBM, old_max_Z4, pmid_afs_gauss_std, E_sfrac_VBM, E_sfrac_CBM",0.5399846138355046,0.48492617088857326
5,"E_pfrac_CBM, max_Z4, kpath_angle_deg, ehull, E_sfrac_VBM","old_E_pfrac_CBM, old_max_Z4, old_kpath_angle_deg, old_ehull, E_sfrac_VBM",0.4301057891056377,0.5481792054657983
5,"E_pfrac_CBM, max_Z4, kpath_angle_deg, ehull, E_sfrac_CBM","old_E_pfrac_CBM, old_max_Z4, old_kpath_angle_deg, old_ehull, E_sfrac_CBM",0.2886898752293914,0.5690732460840784
5,"E_pfrac_CBM, max_Z4, kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_CBM, old_max_Z4, old_kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM",0.42778104558771535,0.5405335154677883
5,"E_pfrac_CBM, max_Z4, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_CBM, old_max_Z4, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.33325578292539637,0.5743681229774398
5,"E_pfrac_CBM, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM","old_E_pfrac_CBM, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM",0.6003259022933374,0.4564425319469336
5,"E_pfrac_CBM, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_CBM","old_E_pfrac_CBM, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_CBM",0.5699473443978397,0.4504323245973298
5,"E_pfrac_CBM, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_CBM, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM",0.5731037974618796,0.45810004644682917
5,"E_pfrac_CBM, pmid_afs_gauss_std, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_CBM, pmid_afs_gauss_std, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.5332520048825005,0.4846750072951269
5,"E_pfrac_CBM, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_CBM, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.45164818671576523,0.5415445755708097
5,"radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull","old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull",0.39769270061153483,0.5305159201188521
5,"radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_VBM","old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_VBM",0.44387705710770475,0.5357726579386779
5,"radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_CBM","old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_CBM",0.4605483172181014,0.5149054407254613
5,"radius_mean, max_Z4, pmid_afs_gauss_std, ehull, E_sfrac_VBM","old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_ehull, E_sfrac_VBM",0.46951850322636157,0.5156370172211618
5,"radius_mean, max_Z4, pmid_afs_gauss_std, ehull, E_sfrac_CBM","old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_ehull, E_sfrac_CBM",0.5116594869584611,0.500132129611391
5,"radius_mean, max_Z4, pmid_afs_gauss_std, E_sfrac_VBM, E_sfrac_CBM","old_radius_mean, old_max_Z4, pmid_afs_gauss_std, E_sfrac_VBM, E_sfrac_CBM",0.444449802190939,0.5355791203518105
5,"radius_mean, max_Z4, kpath_angle_deg, ehull, E_sfrac_VBM","old_radius_mean, old_max_Z4, old_kpath_angle_deg, old_ehull, E_sfrac_VBM",0.3818091576100019,0.5820193501048618
5,"radius_mean, max_Z4, kpath_angle_deg, ehull, E_sfrac_CBM","old_radius_mean, old_max_Z4, old_kpath_angle_deg, old_ehull, E_sfrac_CBM",0.25805554976028444,0.6056079636149936
5,"radius_mean, max_Z4, kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM","old_radius_mean, old_max_Z4, old_kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM",0.39940065332098607,0.572056430544516
5,"radius_mean, max_Z4, ehull, E_sfrac_VBM, E_sfrac_CBM","old_radius_mean, old_max_Z4, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.34369310208197734,0.5904148391858496
5,"radius_mean, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM","old_radius_mean, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM",0.5224116830380428,0.5029261148433493
5,"radius_mean, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_CBM","old_radius_mean, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_CBM",0.5182216730857584,0.4864864950372714
5,"radius_mean, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM","old_radius_mean, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM",0.5436921561636009,0.47665519071829443
5,"radius_mean, pmid_afs_gauss_std, ehull, E_sfrac_VBM, E_sfrac_CBM","old_radius_mean, pmid_afs_gauss_std, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.49069247985415054,0.5056634518160964
5,"radius_mean, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_radius_mean, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.4148098144236795,0.5684777062685802
5,"max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM","old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM",0.5342170162405371,0.4756679663272819
5,"max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_CBM","old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_CBM",0.5145740625969732,0.48422778284188467
5,"max_Z4, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM","old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM",0.49248360591216,0.5076551266150041
5,"max_Z4, pmid_afs_gauss_std, ehull, E_sfrac_VBM, E_sfrac_CBM","old_max_Z4, pmid_afs_gauss_std, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.48719670548289884,0.49770763326895356
5,"max_Z4, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_max_Z4, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.33142743551537046,0.5913430810745316
5,"pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.5306505380757659,0.48230059866471725
6,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg",0.5956246006697947,0.4567165994644165
6,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, ehull","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_ehull",0.5839561755101775,0.4595858694086171
6,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, E_sfrac_VBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, E_sfrac_VBM",0.5822798344035385,0.45940433743505776
6,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, E_sfrac_CBM",0.5442725838793818,0.45721571917485715
6,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, max_Z4, kpath_angle_deg, ehull","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_max_Z4, old_kpath_angle_deg, old_ehull",0.5503670498847819,0.48692463026143085
6,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, max_Z4, kpath_angle_deg, E_sfrac_VBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_max_Z4, old_kpath_angle_deg, E_sfrac_VBM",0.5706377504704412,0.49912969606091273
6,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, max_Z4, kpath_angle_deg, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_max_Z4, old_kpath_angle_deg, E_sfrac_CBM",0.5732865244641894,0.4688217864807206
6,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, max_Z4, ehull, E_sfrac_VBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_max_Z4, old_ehull, E_sfrac_VBM",0.48918698062671084,0.5134825971824954
6,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, max_Z4, ehull, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_max_Z4, old_ehull, E_sfrac_CBM",0.48452914154251947,0.5038609763829395
6,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, max_Z4, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_max_Z4, E_sfrac_VBM, E_sfrac_CBM",0.526427090375644,0.48847824473814533
6,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, pmid_afs_gauss_std, kpath_angle_deg, ehull","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull",0.6433827437194289,0.4286814847136988
6,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_VBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_VBM",0.6269116975836444,0.44954143461554946
6,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_CBM",0.6094183027079606,0.43825245079368047
6,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, pmid_afs_gauss_std, ehull, E_sfrac_VBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, pmid_afs_gauss_std, old_ehull, E_sfrac_VBM",0.5874250637070262,0.4680613030424022
6,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, pmid_afs_gauss_std, ehull, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, pmid_afs_gauss_std, old_ehull, E_sfrac_CBM",0.6002065688883127,0.4427151840913175
6,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, pmid_afs_gauss_std, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, pmid_afs_gauss_std, E_sfrac_VBM, E_sfrac_CBM",0.5942895890859567,0.4405413621940998
6,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, kpath_angle_deg, ehull, E_sfrac_VBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_kpath_angle_deg, old_ehull, E_sfrac_VBM",0.5216682796047862,0.5072601646991691
6,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, kpath_angle_deg, ehull, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_kpath_angle_deg, old_ehull, E_sfrac_CBM",0.5225667909566949,0.49360505713356867
6,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM",0.5697926713097622,0.4843404267532658
6,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.5043697515028986,0.4932849656451832
6,"E_pfrac_VBM, E_pfrac_CBM, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull","old_E_pfrac_VBM, old_E_pfrac_CBM, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull",0.5987237759632864,0.44099996022022137
6,"E_pfrac_VBM, E_pfrac_CBM, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_VBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_VBM",0.6149863250437291,0.44865489832078576
6,"E_pfrac_VBM, E_pfrac_CBM, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_CBM",0.5860350622312214,0.4400518824596597
6,"E_pfrac_VBM, E_pfrac_CBM, max_Z4, pmid_afs_gauss_std, ehull, E_sfrac_VBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_max_Z4, pmid_afs_gauss_std, old_ehull, E_sfrac_VBM",0.5655551684003415,0.46216013896344893
6,"E_pfrac_VBM, E_pfrac_CBM, max_Z4, pmid_afs_gauss_std, ehull, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_max_Z4, pmid_afs_gauss_std, old_ehull, E_sfrac_CBM",0.5758874443322388,0.44919125917222763
6,"E_pfrac_VBM, E_pfrac_CBM, max_Z4, pmid_afs_gauss_std, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_max_Z4, pmid_afs_gauss_std, E_sfrac_VBM, E_sfrac_CBM",0.5931591846409452,0.4403470749517885
6,"E_pfrac_VBM, E_pfrac_CBM, max_Z4, kpath_angle_deg, ehull, E_sfrac_VBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_max_Z4, old_kpath_angle_deg, old_ehull, E_sfrac_VBM",0.5102824826397762,0.5023547606179208
6,"E_pfrac_VBM, E_pfrac_CBM, max_Z4, kpath_angle_deg, ehull, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_max_Z4, old_kpath_angle_deg, old_ehull, E_sfrac_CBM",0.4769808301748928,0.49995685352460306
6,"E_pfrac_VBM, E_pfrac_CBM, max_Z4, kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_max_Z4, old_kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM",0.5528031220011612,0.48075226107510655
6,"E_pfrac_VBM, E_pfrac_CBM, max_Z4, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_max_Z4, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.48874441985546013,0.502814319389035
6,"E_pfrac_VBM, E_pfrac_CBM, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM","old_E_pfrac_VBM, old_E_pfrac_CBM, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM",0.5768937101560336,0.46105284294937604
6,"E_pfrac_VBM, E_pfrac_CBM, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_CBM",0.6039244896948448,0.43569449424743656
6,"E_pfrac_VBM, E_pfrac_CBM, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM",0.6194255217992346,0.4277624871947549
